Temperature (K)	Pressure (Pa)	"Density (l, kg/m3)"	"Volume (l, m3/kg)"	"Internal Energy (l, J/kg)"	"Enthalpy (l, J/kg)"	"Entropy (l, J/kg*K)"	"Cv (l, J/kg*K)"	"Cp (l, J/kg*K)"	"Sound Spd. (l, m/s)"	"Joule-Thomson (l, K/Pa)"	"Viscosity (l, Pa*s)"	"Therm. Cond. (l, W/m*K)"	"Surf. Tension (l, N/m)"	"Density (v, kg/m3)"	"Volume (v, m3/kg)"	"Internal Energy (v, J/kg)"	"Enthalpy (v, J/kg)"	"Entropy (v, J/kg*K)"	"Cv (v, J/kg*K)"	"Cp (v, J/kg*K)"	"Sound Spd. (v, m/s)"	"Joule-Thomson (v, K/Pa)"	"Viscosity (v, Pa*s)"	"Therm. Cond. (v, W/m*K)"
379	2.73E+05	707.51	0.0014134	84318	84704	231.2	2632.3	3244.6	871.05	-1.68E-07	0.00029993	0.15004	0.014751	4.2556	0.23499	819700	883850	2339.8	1644.5	1933.7	265.4	0.000042864	0.000011194	0.024096
380	2.82E+05	706.37	0.0014157	87560	87960	239.74	2639.3	3256.9	867.39	-1.65E-07	0.00029596	0.14988	0.014651	4.3929	0.22764	820800	885030	2337.3	1650.8	1942.8	265.46	0.000042346	0.000011224	0.024229
381	2.92E+05	705.23	0.001418	90815	91228	248.3	2646.2	3269.3	863.71	-1.62E-07	0.00029205	0.14972	0.014551	4.5338	0.22056	821910	886210	2334.9	1657.1	1952	265.52	0.000041835	0.000011254	0.024363
382	3.01E+05	704.08	0.0014203	94081	94509	256.86	2653	3281.8	860.01	-1.58E-07	0.0002882	0.14957	0.01445	4.6785	0.21374	823000	887380	2332.4	1663.5	1961.4	265.57	0.000041333	0.000011283	0.024499
383	3.11E+05	702.93	0.0014226	97359	97802	265.43	2659.9	3294.3	856.3	-1.55E-07	0.00028441	0.14941	0.014349	4.8269	0.20717	824100	888550	2330	1669.9	1970.8	265.62	0.000040839	0.000011313	0.024635
384	3.21E+05	701.76	0.001425	100650	101110	274.01	2666.7	3306.9	852.57	-1.52E-07	0.00028068	0.14925	0.014248	4.9792	0.20083	825190	889710	2327.7	1676.4	1980.4	265.66	0.000040353	0.000011342	0.024772
385	3.32E+05	700.6	0.0014274	103950	104430	282.61	2673.5	3319.5	848.82	-1.48E-07	0.00027701	0.14909	0.014147	5.1355	0.19472	826270	890860	2325.3	1682.9	1990.1	265.69	0.000039874	0.000011372	0.02491
386	3.42E+05	699.42	0.0014298	107270	107760	291.21	2680.3	3332.2	845.06	-1.45E-07	0.00027339	0.14893	0.014046	5.2958	0.18883	827360	892010	2323	1689.4	1999.9	265.73	0.000039403	0.000011402	0.025048
387	3.53E+05	698.23	0.0014322	110590	111100	299.82	2687	3345	841.28	-1.42E-07	0.00026983	0.14877	0.013944	5.4601	0.18315	828430	893150	2320.6	1696	2009.8	265.75	0.00003894	0.000011431	0.025188
388	3.65E+05	697.04	0.0014346	113930	114460	308.44	2693.7	3357.8	837.48	-1.38E-07	0.00026632	0.1486	0.013842	5.6287	0.17766	829510	894290	2318.3	1702.7	2019.8	265.77	0.000038483	0.000011461	0.025329
389	3.76E+05	695.84	0.0014371	117290	117830	317.07	2700.3	3370.7	833.67	-1.35E-07	0.00026287	0.14844	0.013739	5.8015	0.17237	830580	895420	2316	1709.3	2029.9	265.79	0.000038034	0.000011491	0.025471
390	3.88E+05	694.64	0.0014396	120650	121210	325.71	2706.9	3383.7	829.84	-1.31E-07	0.00025947	0.14828	0.013637	5.9787	0.16726	831640	896540	2313.7	1716.1	2040.2	265.8	0.000037592	0.00001152	0.025614
391	4.00E+05	693.42	0.0014421	124030	124610	334.36	2713.5	3396.7	825.99	-1.27E-07	0.00025612	0.14812	0.013534	6.1604	0.16233	832700	897660	2311.5	1722.8	2050.6	265.8	0.000037157	0.00001155	0.025758
392	4.13E+05	692.2	0.0014447	127420	128010	343.02	2720.1	3409.8	822.12	-1.24E-07	0.00025282	0.14796	0.013431	6.3465	0.15757	833760	898770	2309.2	1729.6	2061.1	265.8	0.000036729	0.00001158	0.025903
393	4.25E+05	690.97	0.0014472	130820	131440	351.69	2726.6	3422.9	818.24	-1.20E-07	0.00024956	0.14779	0.013327	6.5373	0.15297	834810	899880	2307	1736.5	2071.7	265.79	0.000036307	0.00001161	0.026049
394	4.38E+05	689.73	0.0014498	134230	134870	360.37	2733	3436.1	814.33	-1.16E-07	0.00024636	0.14763	0.013224	6.7328	0.14853	835860	900970	2304.8	1743.4	2082.5	265.78	0.000035893	0.00001164	0.026196
395	4.52E+05	688.48	0.0014525	137660	138320	369.06	2739.4	3449.3	810.41	-1.12E-07	0.0002432	0.14747	0.01312	6.9331	0.14424	836900	902060	2302.6	1750.3	2093.4	265.76	0.000035484	0.00001167	0.026344
396	4.66E+05	687.22	0.0014551	141100	141780	377.76	2745.8	3462.6	806.47	-1.08E-07	0.00024009	0.1473	0.013016	7.1383	0.14009	837940	903150	2300.4	1757.3	2104.5	265.74	0.000035082	0.0000117	0.026494
397	4.80E+05	685.96	0.0014578	144550	145250	386.47	2752.1	3475.9	802.51	-1.05E-07	0.00023702	0.14714	0.012911	7.3485	0.13608	838970	904230	2298.2	1764.3	2115.7	265.71	0.000034687	0.00001173	0.026644
398	4.94E+05	684.68	0.0014605	148020	148740	395.2	2758.3	3489.3	798.53	-1.01E-07	0.000234	0.14698	0.012807	7.5637	0.13221	840000	905300	2296.1	1771.3	2127	265.67	0.000034297	0.00001176	0.026796
399	5.09E+05	683.4	0.0014633	151500	152240	403.93	2764.5	3502.7	794.53	-9.66E-08	0.00023101	0.14681	0.012702	7.7842	0.12847	841020	906360	2293.9	1778.4	2138.4	265.63	0.000033914	0.00001179	0.026949
400	5.24E+05	682.11	0.001466	154990	155760	412.67	2770.7	3516.2	790.52	-9.25E-08	0.00022808	0.14665	0.012597	8.0099	0.12485	842040	907410	2291.8	1785.6	2150.1	265.58	0.000033536	0.00001182	0.027104
401	5.39E+05	680.81	0.0014688	158490	159280	421.42	2776.8	3529.7	786.48	-8.84E-08	0.00022518	0.14648	0.012491	8.241	0.12134	843050	908460	2289.7	1792.8	2161.8	265.53	0.000033165	0.000011851	0.02726
402	5.55E+05	679.5	0.0014717	162010	162830	430.18	2782.8	3543.2	782.43	-8.42E-08	0.00022232	0.14631	0.012386	8.4777	0.11796	844050	909500	2287.6	1800	2173.7	265.47	0.000032799	0.000011881	0.027417
403	5.71E+05	678.18	0.0014745	165540	166380	438.96	2788.8	3556.8	778.36	-7.99E-08	0.0002195	0.14615	0.01228	8.7199	0.11468	845060	910540	2285.5	1807.3	2185.8	265.4	0.000032439	0.000011911	0.027575
404	5.87E+05	676.85	0.0014774	169080	169950	447.74	2794.7	3570.4	774.27	-7.56E-08	0.00021673	0.14598	0.012174	8.9678	0.11151	846050	911560	2283.4	1814.6	2198	265.33	0.000032085	0.000011942	0.027735
405	6.04E+05	675.51	0.0014804	172640	173530	456.53	2800.6	3584	770.16	-7.13E-08	0.00021399	0.14581	0.012068	9.2215	0.10844	847040	912580	2281.3	1822	2210.4	265.26	0.000031736	0.000011972	0.027896
406	6.22E+05	674.17	0.0014833	176200	177130	465.34	2806.4	3597.7	766.03	-6.69E-08	0.00021129	0.14565	0.011961	9.4811	0.10547	848030	913590	2279.3	1829.4	2223	265.17	0.000031393	0.000012003	0.028059
407	6.39E+05	672.81	0.0014863	179780	180730	474.15	2812.1	3611.4	761.88	-6.24E-08	0.00020862	0.14548	0.011855	9.7468	0.1026	849010	914590	2277.2	1836.9	2235.7	265.08	0.000031055	0.000012034	0.028223
408	6.57E+05	671.44	0.0014893	183380	184360	482.97	2817.8	3625.1	757.71	-5.79E-08	0.00020599	0.14531	0.011748	10.019	0.099814	849980	915580	2275.2	1844.4	2248.6	264.98	0.000030723	0.000012064	0.028389
409	6.76E+05	670.06	0.0014924	186980	187990	491.8	2823.4	3638.8	753.52	-5.33E-08	0.0002034	0.14514	0.011641	10.297	0.097119	850950	916570	2273.2	1852	2261.7	264.88	0.000030395	0.000012095	0.028556
410	6.95E+05	668.67	0.0014955	190600	191640	500.65	2828.9	3652.5	749.32	-4.86E-08	0.00020084	0.14497	0.011533	10.581	0.094508	851910	917550	2271.1	1859.6	2274.9	264.77	0.000030073	0.000012126	0.028725
411	7.14E+05	667.27	0.0014986	194230	195300	509.5	2834.4	3666.2	745.09	-4.39E-08	0.00019832	0.1448	0.011426	10.872	0.091978	852860	918510	2269.1	1867.2	2288.4	264.65	0.000029755	0.000012157	0.028896
412	7.33E+05	665.87	0.0015018	197880	198980	518.36	2839.7	3680	740.85	-3.92E-08	0.00019583	0.14464	0.011318	11.17	0.089528	853810	919470	2267.1	1874.9	2302	264.53	0.000029443	0.000012188	0.029068
413	7.54E+05	664.45	0.001505	201540	202670	527.23	2845.1	3693.7	736.59	-3.43E-08	0.00019337	0.14447	0.01121	11.474	0.087153	854760	920430	2265.1	1882.7	2315.8	264.4	0.000029136	0.00001222	0.029242
414	7.74E+05	663.02	0.0015083	205210	206370	536.11	2850.3	3707.5	732.31	-2.94E-08	0.00019094	0.1443	0.011102	11.785	0.084852	855690	921370	2263.2	1890.5	2329.9	264.27	0.000028833	0.000012251	0.029417
415	7.95E+05	661.58	0.0015115	208890	210090	545	2855.5	3721.2	728.01	-2.44E-08	0.00018855	0.14413	0.010994	12.103	0.082621	856620	922300	2261.2	1898.3	2344.1	264.12	0.000028535	0.000012283	0.029595
416	8.16E+05	660.12	0.0015149	212580	213820	553.9	2860.5	3734.9	723.69	-1.94E-08	0.00018619	0.14396	0.010885	12.429	0.080459	857540	923230	2259.2	1906.2	2358.5	263.97	0.000028242	0.000012314	0.029774
417	8.38E+05	658.66	0.0015182	216290	217560	562.81	2865.6	3748.7	719.36	-1.42E-08	0.00018386	0.14379	0.010777	12.761	0.078361	858460	924140	2257.2	1914.1	2373.2	263.82	0.000027953	0.000012346	0.029955
418	8.60E+05	657.19	0.0015216	220010	221320	571.73	2870.5	3762.4	715.01	-9.04E-09	0.00018156	0.14362	0.010668	13.101	0.076328	859370	925050	2255.3	1922.1	2388	263.65	0.000027669	0.000012378	0.030139
419	8.83E+05	655.7	0.0015251	223740	225090	580.65	2875.3	3776.1	710.64	-3.77E-09	0.00017929	0.14345	0.010559	13.449	0.074355	860270	925940	2253.3	1930.2	2403.1	263.48	0.000027389	0.00001241	0.030324
420	9.06E+05	654.21	0.0015286	227490	228870	589.58	2880.1	3789.8	706.25	1.58E-09	0.00017705	0.14328	0.010449	13.804	0.072442	861170	926830	2251.4	1938.2	2418.4	263.3	0.000027114	0.000012442	0.030511
421	9.30E+05	652.7	0.0015321	231240	232670	598.53	2884.8	3803.4	701.85	7.00E-09	0.00017484	0.14311	0.01034	14.167	0.070585	862060	927710	2249.4	1946.4	2434	263.12	0.000026843	0.000012475	0.0307
422	9.54E+05	651.18	0.0015357	235010	236480	607.47	2889.5	3817.1	697.42	1.25E-08	0.00017266	0.14294	0.01023	14.538	0.068784	862940	928570	2247.5	1954.6	2449.8	262.93	0.000026576	0.000012507	0.030892
423	9.79E+05	649.65	0.0015393	238790	240300	616.43	2894	3830.7	692.99	1.81E-08	0.00017051	0.14277	0.010121	14.918	0.067035	863810	929430	2245.6	1962.8	2465.8	262.73	0.000026314	0.00001254	0.031085
424	1.00E+06	648.11	0.001543	242590	244130	625.4	2898.5	3844.3	688.53	2.38E-08	0.00016838	0.1426	0.010011	15.305	0.065338	864680	930280	2243.7	1971.1	2482.1	262.52	0.000026055	0.000012573	0.031281
425	1.03E+06	646.55	0.0015467	246390	247980	634.37	2902.9	3857.9	684.06	2.95E-08	0.00016629	0.14243	0.0099008	15.701	0.06369	865540	931110	2241.7	1979.4	2498.7	262.31	0.000025801	0.000012606	0.031479
426	1.06E+06	644.99	0.0015504	250210	251840	643.35	2907.2	3871.4	679.57	3.54E-08	0.00016422	0.14226	0.0097906	16.105	0.062091	866390	931940	2239.8	1987.8	2515.5	262.09	0.00002555	0.000012639	0.03168
427	1.08E+06	643.41	0.0015542	254040	255720	652.34	2911.5	3885	675.07	4.13E-08	0.00016217	0.14209	0.0096802	16.519	0.060537	867240	932750	2237.9	1996.2	2532.6	261.86	0.000025304	0.000012672	0.031883
428	1.11E+06	641.82	0.0015581	257880	259610	661.33	2915.7	3898.5	670.55	4.73E-08	0.00016015	0.14192	0.0095697	16.941	0.059028	868070	933560	2236	2004.7	2550	261.62	0.000025061	0.000012706	0.032088
429	1.14E+06	640.22	0.001562	261730	263510	670.33	2919.8	3912	666.01	5.35E-08	0.00015816	0.14175	0.0094591	17.372	0.057563	868900	934350	2234.1	2013.3	2567.7	261.37	0.000024823	0.00001274	0.032296
430	1.17E+06	638.6	0.0015659	265590	267420	679.34	2923.8	3925.5	661.46	5.97E-08	0.0001562	0.14158	0.0093483	17.813	0.056139	869720	935130	2232.2	2021.9	2585.7	261.12	0.000024588	0.000012774	0.032507
431	1.19E+06	636.98	0.0015699	269470	271340	688.35	2927.8	3938.9	656.9	6.60E-08	0.00015426	0.14141	0.0092374	18.263	0.054755	870530	935910	2230.3	2030.5	2604	260.86	0.000024356	0.000012808	0.03272
432	1.22E+06	635.34	0.001574	273360	275280	697.37	2931.7	3952.4	652.31	7.24E-08	0.00015234	0.14124	0.0091263	18.723	0.05341	871330	936660	2228.4	2039.2	2622.7	260.59	0.000024129	0.000012842	0.032936
433	1.25E+06	633.69	0.0015781	277250	279230	706.39	2935.6	3965.8	647.72	7.90E-08	0.00015045	0.14107	0.0090151	19.193	0.052104	872120	937410	2226.4	2048	2641.6	260.31	0.000023905	0.000012877	0.033155
434	1.28E+06	632.02	0.0015822	281160	283190	715.42	2939.4	3979.2	643.11	8.57E-08	0.00014858	0.1409	0.0089038	19.672	0.050833	872910	938150	2224.5	2056.8	2661	260.03	0.000023685	0.000012912	0.033377
435	1.31E+06	630.35	0.0015864	285080	287170	724.46	2943.1	3992.6	638.48	9.24E-08	0.00014674	0.14074	0.0087924	20.162	0.049598	873680	938870	2222.6	2065.7	2680.6	259.74	0.000023468	0.000012948	0.033602
436	1.35E+06	628.66	0.0015907	289020	291160	733.5	2946.8	4006.1	633.84	9.93E-08	0.00014492	0.14057	0.0086809	20.662	0.048397	874450	939580	2220.7	2074.6	2700.7	259.43	0.000023254	0.000012983	0.03383
437	1.38E+06	626.96	0.001595	292960	295160	742.55	2950.4	4019.5	629.19	1.06E-07	0.00014313	0.1404	0.0085693	21.173	0.047229	875210	940280	2218.8	2083.6	2721.1	259.12	0.000023044	0.000013019	0.034061
438	1.41E+06	625.24	0.0015994	296910	299170	751.6	2953.9	4033	624.52	1.14E-07	0.00014136	0.14023	0.0084575	21.695	0.046093	875950	940970	2216.9	2092.7	2741.9	258.8	0.000022838	0.000013055	0.034296
439	1.44E+06	623.52	0.0016038	300880	303190	760.65	2957.5	4046.5	619.84	1.21E-07	0.00013961	0.14007	0.0083457	22.228	0.044988	876690	941640	2215	2101.8	2763.1	258.48	0.000022634	0.000013092	0.034534
440	1.48E+06	621.78	0.0016083	304850	307230	769.71	2960.9	4060	615.14	1.28E-07	0.00013788	0.1399	0.0082337	22.773	0.043912	877420	942300	2213.1	2110.9	2784.8	258.14	0.000022434	0.000013128	0.034776
441	1.51E+06	620.02	0.0016128	308840	311280	778.78	2964.4	4073.6	610.43	1.36E-07	0.00013618	0.13974	0.0081217	23.329	0.042866	878130	942950	2211.1	2120.2	2806.8	257.79	0.000022238	0.000013165	0.035021
442	1.55E+06	618.26	0.0016175	312830	315340	787.85	2967.8	4087.2	605.71	1.44E-07	0.00013449	0.13957	0.0080095	23.896	0.041848	878840	943580	2209.2	2129.5	2829.4	257.44	0.000022044	0.000013203	0.035269
443	1.58E+06	616.48	0.0016221	316840	319410	796.92	2971.2	4100.9	600.97	1.52E-07	0.00013283	0.13941	0.0078973	24.476	0.040856	879540	944200	2207.3	2138.8	2852.4	257.07	0.000021853	0.000013241	0.035522
444	1.62E+06	614.68	0.0016269	320860	323490	806	2974.5	4114.8	596.21	1.60E-07	0.00013119	0.13925	0.007785	25.068	0.039891	880220	944800	2205.3	2148.2	2875.9	256.7	0.000021666	0.000013279	0.035779
445	1.66E+06	612.87	0.0016317	324890	327590	815.08	2977.8	4128.7	591.44	1.68E-07	0.00012957	0.13909	0.0076726	25.673	0.038952	880900	945390	2203.4	2157.7	2899.9	256.32	0.000021482	0.000013318	0.036039
446	1.69E+06	611.05	0.0016365	328930	331700	824.16	2981.1	4142.7	586.66	1.76E-07	0.00012798	0.13892	0.0075602	26.29	0.038037	881560	945970	2201.4	2167.2	2924.4	255.92	0.000021301	0.000013357	0.036304
447	1.73E+06	609.22	0.0016415	332980	335820	833.25	2984.4	4156.9	581.86	1.85E-07	0.0001264	0.13876	0.0074477	26.921	0.037146	882210	946530	2199.5	2176.9	2949.5	255.52	0.000021122	0.000013396	0.036574
448	1.77E+06	607.37	0.0016465	337040	339950	842.35	2987.6	4171.2	577.04	1.94E-07	0.00012484	0.1386	0.0073351	27.565	0.036278	882850	947070	2197.5	2186.5	2975.2	255.11	0.000020947	0.000013436	0.036847
449	1.81E+06	605.5	0.0016515	341110	344100	851.45	2990.9	4185.7	572.21	2.03E-07	0.0001233	0.13844	0.0072225	28.223	0.035432	883480	947600	2195.5	2196.3	3001.4	254.68	0.000020775	0.000013476	0.037126
450	1.85E+06	603.62	0.0016567	345190	348260	860.55	2994.1	4200.4	567.36	2.12E-07	0.00012179	0.13829	0.0071098	28.895	0.034608	884090	948110	2193.6	2206.1	3028.3	254.25	0.000020605	0.000013517	0.037409
451	1.89E+06	601.73	0.0016619	349290	352430	869.66	2997.4	4215.4	562.49	2.22E-07	0.00012029	0.13813	0.006997	29.581	0.033805	884690	948610	2191.6	2216	3055.8	253.8	0.000020439	0.000013559	0.037697
452	1.93E+06	599.82	0.0016672	353390	356610	878.77	3000.6	4230.6	557.6	2.32E-07	0.00011881	0.13797	0.0068842	30.282	0.033023	885280	949090	2189.6	2225.9	3084.1	253.35	0.000020275	0.000013601	0.037991
453	1.97E+06	597.89	0.0016725	357510	360810	887.89	3003.9	4246.1	552.7	2.42E-07	0.00011735	0.13782	0.0067714	30.998	0.03226	885860	949550	2187.5	2236	3113	252.88	0.000020114	0.000013643	0.038289
454	2.02E+06	595.95	0.001678	361630	365020	897.01	3007.2	4261.9	547.77	2.52E-07	0.0001159	0.13766	0.0066585	31.73	0.031516	886420	949990	2185.5	2246.1	3142.7	252.4	0.000019956	0.000013686	0.038594
455	2.06E+06	593.99	0.0016835	365770	369240	906.14	3010.5	4278.1	542.83	2.63E-07	0.00011448	0.13751	0.0065456	32.477	0.030791	886970	950420	2183.5	2256.3	3173.1	251.91	0.0000198	0.00001373	0.038904
456	2.10E+06	592.02	0.0016891	369920	373470	915.27	3013.8	4294.6	537.86	2.74E-07	0.00011307	0.13735	0.0064327	33.241	0.030083	887500	950820	2181.4	2266.6	3204.4	251.41	0.000019648	0.000013774	0.03922
457	2.15E+06	590.03	0.0016948	374080	377720	924.41	3017.1	4311.6	532.87	2.85E-07	0.00011168	0.1372	0.0063197	34.021	0.029393	888020	951210	2179.3	2276.9	3236.6	250.9	0.000019497	0.000013819	0.039542
458	2.20E+06	588.02	0.0017006	378250	381990	933.56	3020.5	4329	527.86	2.97E-07	0.00011031	0.13705	0.0062067	34.819	0.02872	888520	951580	2177.2	2287.3	3269.6	250.38	0.00001935	0.000013864	0.03987
459	2.24E+06	585.99	0.0017065	382440	386260	942.72	3023.9	4346.9	522.82	3.09E-07	0.00010895	0.1369	0.0060938	35.634	0.028063	889010	951930	2175.1	2297.9	3303.6	249.84	0.000019205	0.00001391	0.040206
460	2.29E+06	583.95	0.0017125	386630	390550	951.88	3027.4	4365.3	517.75	3.21E-07	0.00010761	0.13675	0.0059808	36.466	0.027422	889480	952250	2173	2308.5	3338.6	249.29	0.000019063	0.000013957	0.040548
461	2.34E+06	581.88	0.0017186	390840	394860	961.05	3030.9	4384.4	512.66	3.34E-07	0.00010629	0.13661	0.0058678	37.318	0.026797	889940	952560	2170.8	2319.2	3374.7	248.72	0.000018923	0.000014005	0.040898
462	2.39E+06	579.8	0.0017247	395070	399180	970.24	3034.5	4404.1	507.54	3.48E-07	0.00010498	0.13646	0.0057548	38.188	0.026186	890370	952840	2168.6	2329.9	3411.9	248.15	0.000018786	0.000014053	0.041255
463	2.43E+06	577.7	0.001731	399300	403520	979.43	3038.1	4424.5	502.39	3.62E-07	0.00010368	0.13631	0.0056418	39.078	0.02559	890790	953100	2166.4	2340.8	3450.2	247.56	0.000018652	0.000014103	0.04162
464	2.49E+06	575.57	0.0017374	403550	407870	988.63	3041.7	4445.6	497.2	3.76E-07	0.0001024	0.13617	0.0055288	39.988	0.025007	891190	953340	2164.2	2351.8	3489.8	246.95	0.00001852	0.000014153	0.041993
465	2.54E+06	573.43	0.0017439	407820	412240	997.85	3045.5	4467.6	491.98	3.91E-07	0.00010114	0.13603	0.0054158	40.919	0.024439	891580	953550	2162	2362.9	3530.7	246.33	0.00001839	0.000014204	0.042375
466	2.59E+06	571.26	0.0017505	412100	416630	1007.1	3049.3	4490.5	486.73	4.07E-07	0.000099885	0.13588	0.0053029	41.871	0.023883	891940	953740	2159.7	2374.1	3573.1	245.7	0.000018263	0.000014256	0.042766
467	2.64E+06	569.06	0.0017573	416390	421030	1016.3	3053.2	4514.3	481.44	4.23E-07	0.000098647	0.13574	0.00519	42.845	0.02334	892280	953900	2157.4	2385.3	3616.9	245.05	0.000018139	0.000014309	0.043166
468	2.69E+06	566.85	0.0017641	420700	425450	1025.6	3057.2	4539.1	476.11	4.40E-07	0.000097422	0.1356	0.0050771	43.842	0.022809	892600	954030	2155	2396.7	3662.3	244.38	0.000018017	0.000014363	0.043576
469	2.75E+06	564.6	0.0017712	425030	429900	1034.9	3061.2	4565.1	470.73	4.57E-07	0.000096209	0.13546	0.0049642	44.863	0.02229	892900	954140	2152.7	2408.3	3709.4	243.7	0.000017897	0.000014418	0.043997
470	2.80E+06	562.33	0.0017783	429370	434360	1044.2	3065.4	4592.3	465.32	4.76E-07	0.000095008	0.13533	0.0048514	45.907	0.021783	893180	954220	2150.2	2419.9	3758.3	243	0.00001778	0.000014474	0.044428
471	2.86E+06	560.04	0.0017856	433740	438840	1053.5	3069.6	4620.8	459.85	4.95E-07	0.000093819	0.13519	0.0047386	46.977	0.021287	893430	954270	2147.8	2431.6	3809.1	242.28	0.000017665	0.000014532	0.044872
472	2.91E+06	557.71	0.0017931	438120	443340	1062.8	3074	4650.8	454.34	5.15E-07	0.000092641	0.13506	0.0046259	48.072	0.020802	893660	954290	2145.3	2443.5	3862	241.55	0.000017552	0.00001459	0.045327
473	2.97E+06	555.35	0.0018007	442520	447870	1072.2	3078.5	4682.3	448.77	5.36E-07	0.000091473	0.13492	0.0045133	49.195	0.020327	893860	954270	2142.8	2455.5	3917.1	240.8	0.000017442	0.00001465	0.045795
474	3.03E+06	552.96	0.0018084	446940	452420	1081.6	3083	4715.5	443.15	5.58E-07	0.000090315	0.13479	0.0044007	50.345	0.019863	894040	954220	2140.2	2467.7	3974.6	240.03	0.000017334	0.000014712	0.046277
475	3.09E+06	550.54	0.0018164	451380	456990	1091	3087.7	4750.5	437.48	5.81E-07	0.000089167	0.13466	0.0042882	51.524	0.019408	894190	954140	2137.6	2480	4034.6	239.24	0.000017229	0.000014775	0.046773
476	3.15E+06	548.07	0.0018246	455850	461590	1100.4	3092.5	4787.5	431.74	6.05E-07	0.000088027	0.13453	0.0041757	52.734	0.018963	894300	954020	2134.9	2492.4	4097.4	238.43	0.000017126	0.000014839	0.047284
477	3.21E+06	545.58	0.0018329	460330	466220	1109.9	3097.5	4826.6	425.94	6.31E-07	0.000086896	0.13441	0.0040634	53.975	0.018527	894390	953860	2132.2	2505	4163.2	237.59	0.000017025	0.000014905	0.047812
478	3.27E+06	543.04	0.0018415	464850	470870	1119.4	3102.6	4868.2	420.08	6.58E-07	0.000085772	0.13428	0.0039511	55.248	0.0181	894450	953670	2129.4	2517.7	4232.2	236.74	0.000016926	0.000014973	0.048356
479	3.33E+06	540.46	0.0018503	469390	475560	1128.9	3107.8	4912.3	414.15	6.86E-07	0.000084656	0.13416	0.0038389	56.555	0.017682	894470	953430	2126.6	2530.7	4304.7	235.86	0.00001683	0.000015042	0.04892
480	3.40E+06	537.83	0.0018593	473950	480270	1138.5	3113.2	4959.3	408.14	7.16E-07	0.000083545	0.13404	0.0037268	57.899	0.017272	894460	953140	2123.7	2543.7	4381.1	234.97	0.000016736	0.000015113	0.049503
481	3.46E+06	535.15	0.0018686	478550	485020	1148.2	3118.7	5009.4	402.06	7.48E-07	0.000082441	0.13392	0.0036148	59.279	0.016869	894410	952810	2120.7	2557	4461.7	234.04	0.000016644	0.000015186	0.050107
482	3.53E+06	532.43	0.0018782	483180	489810	1157.8	3124.4	5062.9	395.89	7.82E-07	0.00008134	0.13381	0.003503	60.698	0.016475	894330	952440	2117.7	2570.5	4546.8	233.09	0.000016555	0.000015262	0.050733
483	3.59E+06	529.65	0.0018881	487840	494630	1167.6	3130.3	5120.3	389.64	8.18E-07	0.000080244	0.1337	0.0033912	62.158	0.016088	894200	952010	2114.5	2584.2	4637	232.12	0.000016467	0.00001534	0.051385
484	3.66E+06	526.81	0.0018982	492540	499490	1177.4	3136.3	5181.9	383.31	8.56E-07	0.000079151	0.13359	0.0032796	63.662	0.015708	894020	951530	2111.3	2598.1	4732.7	231.12	0.000016382	0.00001542	0.052062
485	3.73E+06	523.9	0.0019088	497270	504390	1187.2	3142.6	5248.2	376.88	8.97E-07	0.00007806	0.13349	0.0031681	65.21	0.015335	893810	950990	2108	2612.2	4834.5	230.09	0.000016299	0.000015502	0.052768
486	3.80E+06	520.93	0.0019196	502050	509340	1197.1	3149.1	5319.9	370.35	9.40E-07	0.000076971	0.13339	0.0030568	66.807	0.014968	893540	950390	2104.6	2626.6	4943.2	229.02	0.000016218	0.000015587	0.053506
487	3.87E+06	517.89	0.0019309	506870	514340	1207.1	3155.8	5397.4	363.72	9.86E-07	0.000075881	0.13329	0.0029456	68.455	0.014608	893220	949720	2101.2	2641.2	5059.4	227.93	0.000016139	0.000015676	0.054277
488	3.94E+06	514.76	0.0019426	511730	519390	1217.2	3162.7	5481.6	356.99	1.04E-06	0.00007479	0.1332	0.0028346	70.156	0.014254	892840	948990	2097.5	2656.1	5184.1	226.81	0.000016062	0.000015767	0.055085
489	4.01E+06	511.55	0.0019548	516650	524490	1227.4	3169.9	5573.5	350.14	1.09E-06	0.000073697	0.13312	0.0027237	71.915	0.013905	892410	948180	2093.8	2671.3	5318.4	225.65	0.000015986	0.000015862	0.055935
490	4.08E+06	508.25	0.0019675	521620	529650	1237.6	3177.3	5674	343.18	1.15E-06	0.0000726	0.13305	0.002613	73.735	0.013562	891910	947290	2090	2686.8	5463.5	224.46	0.000015913	0.00001596	0.056829
491	4.16E+06	504.84	0.0019808	526650	534880	1248	3185.1	5784.4	336.1	1.21E-06	0.000071498	0.13298	0.0025025	75.62	0.013224	891340	946320	2086	2702.7	5620.8	223.23	0.000015841	0.000016062	0.057772
492	4.23E+06	501.33	0.0019947	531740	540180	1258.5	3193.1	5906.3	328.89	1.28E-06	0.000070389	0.13293	0.0023922	77.576	0.012891	890690	945260	2081.8	2718.9	5792.1	221.96	0.00001577	0.000016168	0.058772
493	4.31E+06	497.69	0.0020093	536900	545560	1269.1	3201.5	6041.5	321.54	1.35E-06	0.000069272	0.13289	0.0022821	79.607	0.012562	889970	944100	2077.5	2735.5	5979.5	220.64	0.000015701	0.000016279	0.059833
