Temperature (K)	Pressure (Pa)	"Density (l, kg/m3)"	"Volume (l, m3/kg)"	"Internal Energy (l, J/kg)"	"Enthalpy (l, J/kg)"	"Entropy (l, J/kg*K)"	"Cv (l, J/kg*K)"	"Cp (l, J/kg*K)"	"Sound Spd. (l, m/s)"	"Joule-Thomson (l, K/Pa)"	"Viscosity (l, Pa*s)"	"Therm. Cond. (l, W/m*K)"	"Surf. Tension (l, N/m)"	"Density (v, kg/m3)"	"Volume (v, m3/kg)"	"Internal Energy (v, J/kg)"	"Enthalpy (v, J/kg)"	"Entropy (v, J/kg*K)"	"Cv (v, J/kg*K)"	"Cp (v, J/kg*K)"	"Sound Spd. (v, m/s)"	"Joule-Thomson (v, K/Pa)"	"Viscosity (v, Pa*s)"	"Therm. Cond. (v, W/m*K)"
245.67	86714	1018.4	0.00098198	154370	154460	825.04	1064.1	1615.9	906.35	-3.03E-07	0.00031149	0.12189	0.017208	2.9166	0.34286	457690	487420	2180.4	805.37	961.92	184.64	0.000057306	8.22E-06	0.0090579
246	88044	1017.7	0.00098264	154910	155000	827.23	1064.4	1616.7	904.73	-3.03E-07	0.00031009	0.12172	0.017159	2.9586	0.338	457910	487670	2179.6	806.43	963.31	184.7	0.000057025	8.23E-06	0.0090917
246.33	89390	1017	0.00098331	155450	155540	829.41	1064.8	1617.5	903.1	-3.02E-07	0.00030869	0.12156	0.017109	3.001	0.33322	458130	487920	2178.7	807.49	964.71	184.75	0.000056746	8.25E-06	0.0091255
246.67	90751	1016.3	0.00098398	155990	156080	831.6	1065.2	1618.4	901.48	-3.01E-07	0.00030731	0.12139	0.017059	3.0439	0.32853	458350	488160	2177.9	808.55	966.11	184.81	0.000056469	8.26E-06	0.0091594
247	92130	1015.6	0.00098465	156530	156620	833.78	1065.6	1619.2	899.85	-3.00E-07	0.00030594	0.12123	0.01701	3.0873	0.32391	458570	488410	2177.1	809.61	967.52	184.87	0.000056194	8.27E-06	0.0091932
247.33	93525	1014.9	0.00098532	157070	157160	835.96	1066	1620.1	898.23	-2.99E-07	0.00030457	0.12106	0.01696	3.1311	0.31937	458790	488660	2176.3	810.67	968.93	184.92	0.000055921	8.28E-06	0.0092271
247.67	94936	1014.2	0.00098599	157600	157700	838.14	1066.4	1620.9	896.6	-2.98E-07	0.00030321	0.1209	0.01691	3.1755	0.31491	459010	488900	2175.5	811.73	970.34	184.98	0.00005565	8.29E-06	0.009261
248	96365	1013.5	0.00098667	158140	158240	840.32	1066.8	1621.8	894.98	-2.97E-07	0.00030187	0.12073	0.016861	3.2203	0.31053	459230	489150	2174.6	812.8	971.76	185.03	0.000055381	8.30E-06	0.0092949
248.33	97810	1012.8	0.00098734	158680	158780	842.5	1067.2	1622.7	893.35	-2.97E-07	0.00030052	0.12057	0.016811	3.2657	0.30621	459450	489400	2173.8	813.87	973.18	185.09	0.000055113	8.31E-06	0.0093289
248.67	99273	1012.1	0.00098802	159220	159320	844.67	1067.6	1623.5	891.73	-2.96E-07	0.00029919	0.1204	0.016762	3.3115	0.30197	459670	489640	2173	814.93	974.61	185.14	0.000054848	8.32E-06	0.0093628
249	100750	1011.4	0.0009887	159760	159860	846.84	1067.9	1624.4	890.1	-2.95E-07	0.00029786	0.12024	0.016712	3.3579	0.29781	459890	489890	2172.2	816.01	976.04	185.19	0.000054584	8.34E-06	0.0093968
249.33	102250	1010.7	0.00098938	160310	160410	849.02	1068.3	1625.3	888.48	-2.94E-07	0.00029655	0.12008	0.016663	3.4048	0.29371	460100	490140	2171.5	817.08	977.48	185.24	0.000054323	8.35E-06	0.0094308
249.67	103760	1010	0.00099006	160850	160950	851.18	1068.7	1626.1	886.85	-2.93E-07	0.00029524	0.11991	0.016613	3.4522	0.28967	460320	490380	2170.7	818.15	978.92	185.3	0.000054063	8.36E-06	0.0094648
250	105300	1009.3	0.00099075	161390	161490	853.35	1069.1	1627	885.23	-2.92E-07	0.00029393	0.11975	0.016564	3.5001	0.28571	460540	490630	2169.9	819.23	980.37	185.35	0.000053805	8.37E-06	0.0094988
250.33	106850	1008.6	0.00099143	161930	162040	855.52	1069.5	1627.9	883.6	-2.91E-07	0.00029264	0.11959	0.016514	3.5485	0.28181	460760	490870	2169.1	820.3	981.82	185.4	0.000053548	8.38E-06	0.0095329
250.67	108420	1007.9	0.00099212	162470	162580	857.68	1069.9	1628.8	881.98	-2.90E-07	0.00029135	0.11942	0.016465	3.5974	0.27798	460980	491120	2168.3	821.38	983.27	185.45	0.000053294	8.39E-06	0.009567
251	110000	1007.2	0.00099281	163010	163120	859.84	1070.3	1629.7	880.35	-2.89E-07	0.00029007	0.11926	0.016416	3.6469	0.2742	461200	491360	2167.6	822.46	984.73	185.5	0.000053041	8.40E-06	0.0096011
251.33	111610	1006.5	0.0009935	163560	163670	862	1070.7	1630.6	878.73	-2.88E-07	0.0002888	0.1191	0.016366	3.6969	0.27049	461420	491610	2166.8	823.54	986.2	185.54	0.00005279	8.41E-06	0.0096352
251.67	113230	1005.8	0.00099419	164100	164210	864.16	1071.2	1631.5	877.1	-2.87E-07	0.00028754	0.11893	0.016317	3.7475	0.26684	461640	491850	2166	824.63	987.67	185.59	0.000052541	8.43E-06	0.0096693
252	114870	1005.1	0.00099488	164640	164760	866.32	1071.6	1632.4	875.48	-2.86E-07	0.00028628	0.11877	0.016268	3.7986	0.26325	461860	492100	2165.3	825.71	989.14	185.64	0.000052293	8.44E-06	0.0097035
252.33	116530	1004.4	0.00099558	165190	165300	868.47	1072	1633.3	873.85	-2.86E-07	0.00028503	0.11861	0.016218	3.8503	0.25972	462080	492340	2164.5	826.8	990.62	185.69	0.000052047	8.45E-06	0.0097377
252.67	118210	1003.7	0.00099627	165730	165850	870.62	1072.4	1634.2	872.22	-2.85E-07	0.00028379	0.11845	0.016169	3.9025	0.25625	462290	492590	2163.8	827.89	992.11	185.73	0.000051803	8.46E-06	0.0097719
253	119910	1003	0.00099697	166270	166390	872.78	1072.8	1635.1	870.6	-2.84E-07	0.00028255	0.11828	0.01612	3.9552	0.25283	462510	492830	2163	828.98	993.6	185.78	0.000051561	8.47E-06	0.0098061
253.33	121630	1002.3	0.00099767	166820	166940	874.93	1073.2	1636	868.97	-2.83E-07	0.00028132	0.11812	0.016071	4.0085	0.24947	462730	493070	2162.3	830.07	995.09	185.82	0.00005132	8.48E-06	0.0098403
253.67	123360	1001.6	0.00099837	167360	167480	877.07	1073.6	1636.9	867.35	-2.82E-07	0.0002801	0.11798	0.016022	4.0624	0.24616	462950	493320	2161.6	831.16	996.59	185.87	0.000051081	8.49E-06	0.0098746
254	125120	1000.9	0.00099908	167910	168030	879.22	1074	1637.8	865.72	-2.81E-07	0.00027889	0.11782	0.015973	4.1169	0.2429	463170	493560	2160.8	832.26	998.09	185.91	0.000050844	8.50E-06	0.0099089
254.33	126900	1000.2	0.00099978	168450	168580	881.37	1074.4	1638.7	864.1	-2.80E-07	0.00027768	0.11766	0.015924	4.1719	0.2397	463390	493800	2160.1	833.36	999.6	185.96	0.000050608	8.52E-06	0.0099432
254.67	128690	999.51	0.0010005	169000	169130	883.51	1074.9	1639.7	862.47	-2.79E-07	0.00027648	0.11751	0.015874	4.2275	0.23654	463600	494040	2159.4	834.45	1001.1	186	0.000050374	8.53E-06	0.0099775
255	130510	998.8	0.0010012	169540	169670	885.65	1075.3	1640.6	860.84	-2.78E-07	0.00027529	0.11735	0.015825	4.2837	0.23344	463820	494290	2158.6	835.55	1002.6	186.04	0.000050141	8.54E-06	0.010012
255.33	132340	998.1	0.0010019	170090	170220	887.79	1075.7	1641.5	859.22	-2.77E-07	0.0002741	0.11719	0.015776	4.3405	0.23039	464040	494530	2157.9	836.65	1004.2	186.08	0.00004991	8.55E-06	0.010046
255.67	134200	997.39	0.0010026	170630	170770	889.93	1076.1	1642.5	857.59	-2.76E-07	0.00027292	0.11703	0.015727	4.3979	0.22738	464260	494770	2157.2	837.76	1005.7	186.12	0.000049681	8.56E-06	0.010081
256	136070	996.68	0.0010033	171180	171320	892.06	1076.5	1643.4	855.96	-2.75E-07	0.00027175	0.11688	0.015679	4.4558	0.22442	464480	495010	2156.5	838.86	1007.2	186.16	0.000049453	8.57E-06	0.010115
256.33	137970	995.97	0.001004	171730	171870	894.2	1077	1644.4	854.34	-2.74E-07	0.00027058	0.11672	0.01563	4.5144	0.22151	464690	495260	2155.8	839.97	1008.8	186.2	0.000049227	8.58E-06	0.01015
256.67	139890	995.26	0.0010048	172270	172420	896.33	1077.4	1645.3	852.71	-2.73E-07	0.00026942	0.11656	0.015581	4.5736	0.21865	464910	495500	2155.1	841.08	1010.3	186.24	0.000049002	8.59E-06	0.010184
257	141830	994.55	0.0010055	172820	172960	898.46	1077.8	1646.3	851.08	-2.72E-07	0.00026827	0.11641	0.015532	4.6334	0.21583	465130	495740	2154.4	842.18	1011.8	186.28	0.000048779	8.61E-06	0.010219
257.33	143790	993.83	0.0010062	173370	173510	900.6	1078.2	1647.2	849.46	-2.71E-07	0.00026712	0.11625	0.015483	4.6938	0.21305	465350	495980	2153.7	843.3	1013.4	186.32	0.000048558	8.62E-06	0.010253
257.67	145770	993.12	0.0010069	173920	174060	902.72	1078.7	1648.2	847.83	-2.70E-07	0.00026598	0.11609	0.015434	4.7548	0.21031	465560	496220	2153	844.41	1015	186.36	0.000048337	8.63E-06	0.010288
258	147770	992.41	0.0010077	174470	174620	904.85	1079.1	1649.2	846.2	-2.69E-07	0.00026484	0.11593	0.015385	4.8164	0.20762	465780	496460	2152.3	845.52	1016.5	186.39	0.000048119	8.64E-06	0.010322
258.33	149790	991.69	0.0010084	175010	175170	906.98	1079.5	1650.1	844.58	-2.68E-07	0.00026371	0.11578	0.015337	4.8787	0.20497	466000	496700	2151.6	846.64	1018.1	186.43	0.000047902	8.65E-06	0.010357
258.67	151840	990.98	0.0010091	175560	175720	909.1	1080	1651.1	842.95	-2.67E-07	0.00026259	0.11562	0.015288	4.9416	0.20236	466210	496940	2150.9	847.75	1019.7	186.46	0.000047686	8.66E-06	0.010391
259	153900	990.26	0.0010098	176110	176270	911.22	1080.4	1652.1	841.32	-2.66E-07	0.00026148	0.11546	0.015239	5.0051	0.19979	466430	497180	2150.3	848.87	1021.2	186.5	0.000047472	8.67E-06	0.010426
259.33	155990	989.55	0.0010106	176660	176820	913.34	1080.8	1653.1	839.69	-2.64E-07	0.00026037	0.11531	0.015191	5.0693	0.19727	466650	497420	2149.6	849.99	1022.8	186.53	0.000047259	8.69E-06	0.010461
259.67	158100	988.83	0.0010113	177210	177370	915.46	1081.3	1654	838.06	-2.63E-07	0.00025926	0.11515	0.015142	5.1341	0.19477	466870	497660	2148.9	851.12	1024.4	186.57	0.000047048	8.70E-06	0.010495
260	160240	988.11	0.001012	177760	177920	917.58	1081.7	1655	836.44	-2.62E-07	0.00025817	0.11499	0.015093	5.1996	0.19232	467080	497900	2148.2	852.24	1026	186.6	0.000046838	8.71E-06	0.01053
260.33	162390	987.39	0.0010128	178310	178480	919.7	1082.1	1656	834.81	-2.61E-07	0.00025707	0.11484	0.015045	5.2658	0.18991	467300	498140	2147.6	853.36	1027.6	186.63	0.00004663	8.72E-06	0.010565
260.67	164570	986.67	0.0010135	178860	179030	921.81	1082.6	1657	833.18	-2.60E-07	0.00025599	0.11468	0.014996	5.3326	0.18753	467510	498380	2146.9	854.49	1029.2	186.66	0.000046423	8.73E-06	0.0106
261	166770	985.95	0.0010143	179410	179580	923.93	1083	1658	831.55	-2.59E-07	0.00025491	0.11453	0.014948	5.4	0.18518	467730	498610	2146.3	855.62	1030.8	186.69	0.000046218	8.74E-06	0.010635
261.33	168990	985.23	0.001015	179970	180140	926.04	1083.4	1659	829.92	-2.58E-07	0.00025384	0.11437	0.014899	5.4682	0.18288	467950	498850	2145.6	856.75	1032.4	186.72	0.000046014	8.75E-06	0.010669
261.67	171240	984.51	0.0010157	180520	180690	928.15	1083.9	1660	828.29	-2.57E-07	0.00025277	0.11421	0.014851	5.537	0.1806	468160	499090	2145	857.88	1034.1	186.75	0.000045811	8.76E-06	0.010704
262	173510	983.78	0.0010165	181070	181250	930.26	1084.3	1661	826.66	-2.56E-07	0.00025171	0.11406	0.014802	5.6065	0.17837	468380	499330	2144.3	859.01	1035.7	186.78	0.000045609	8.78E-06	0.010739
262.33	175810	983.06	0.0010172	181620	181800	932.36	1084.8	1662	825.03	-2.55E-07	0.00025065	0.1139	0.014754	5.6767	0.17616	468600	499570	2143.7	860.15	1037.3	186.81	0.000045409	8.79E-06	0.010774
262.67	178120	982.34	0.001018	182180	182360	934.47	1085.2	1663.1	823.4	-2.54E-07	0.0002496	0.11375	0.014705	5.7475	0.17399	468810	499800	2143	861.28	1039	186.84	0.000045211	8.80E-06	0.010809
263	180460	981.61	0.0010187	182730	182910	936.57	1085.7	1664.1	821.77	-2.52E-07	0.00024855	0.11359	0.014657	5.8191	0.17185	469030	500040	2142.4	862.42	1040.6	186.87	0.000045013	8.81E-06	0.010844
263.33	182830	980.88	0.0010195	183280	183470	938.68	1086.1	1665.1	820.14	-2.51E-07	0.00024751	0.11344	0.014609	5.8914	0.16974	469240	500280	2141.7	863.56	1042.3	186.89	0.000044817	8.82E-06	0.010879
263.67	185220	980.16	0.0010202	183840	184020	940.78	1086.6	1666.1	818.51	-2.50E-07	0.00024648	0.11328	0.014561	5.9643	0.16766	469460	500510	2141.1	864.7	1043.9	186.92	0.000044623	8.83E-06	0.010914
264	187630	979.43	0.001021	184390	184580	942.88	1087	1667.2	816.88	-2.49E-07	0.00024545	0.11313	0.014512	6.038	0.16562	469670	500750	2140.5	865.84	1045.6	186.94	0.000044429	8.84E-06	0.010949
264.33	190070	978.7	0.0010218	184940	185140	944.98	1087.4	1668.2	815.25	-2.48E-07	0.00024443	0.11297	0.014464	6.1124	0.1636	469890	500980	2139.9	866.98	1047.2	186.97	0.000044237	8.86E-06	0.010984
264.67	192530	977.97	0.0010225	185500	185690	947.07	1087.9	1669.3	813.62	-2.47E-07	0.00024341	0.11282	0.014416	6.1875	0.16162	470100	501220	2139.2	868.13	1048.9	186.99	0.000044047	8.87E-06	0.011019
265	195020	977.24	0.0010233	186050	186250	949.17	1088.4	1670.3	811.99	-2.46E-07	0.0002424	0.11266	0.014368	6.2634	0.15966	470320	501450	2138.6	869.27	1050.6	187.01	0.000043857	8.88E-06	0.011055
265.33	197530	976.51	0.0010241	186610	186810	951.27	1088.8	1671.4	810.36	-2.44E-07	0.00024139	0.11251	0.014319	6.34	0.15773	470530	501690	2138	870.42	1052.3	187.04	0.000043669	8.89E-06	0.01109
265.67	200070	975.78	0.0010248	187160	187370	953.36	1089.3	1672.4	808.73	-2.43E-07	0.00024039	0.11236	0.014271	6.4173	0.15583	470750	501920	2137.4	871.57	1054	187.06	0.000043482	8.90E-06	0.011125
266	202630	975.05	0.0010256	187720	187930	955.45	1089.7	1673.5	807.1	-2.42E-07	0.0002394	0.1122	0.014223	6.4954	0.15396	470960	502160	2136.8	872.72	1055.7	187.08	0.000043296	8.91E-06	0.01116
266.33	205220	974.31	0.0010264	188280	188490	957.54	1090.2	1674.5	805.46	-2.41E-07	0.00023841	0.11205	0.014175	6.5742	0.15211	471180	502390	2136.2	873.88	1057.4	187.1	0.000043112	8.92E-06	0.011196
266.67	207830	973.58	0.0010271	188830	189050	959.63	1090.6	1675.6	803.83	-2.40E-07	0.00023742	0.1119	0.014127	6.6537	0.15029	471390	502630	2135.6	875.03	1059.1	187.12	0.000042929	8.94E-06	0.011231
267	210470	972.84	0.0010279	189390	189610	961.72	1091.1	1676.7	802.2	-2.38E-07	0.00023644	0.11174	0.014079	6.7341	0.1485	471610	502860	2135	876.19	1060.8	187.14	0.000042747	8.95E-06	0.011266
267.33	213130	972.11	0.0010287	189950	190170	963.8	1091.5	1677.7	800.57	-2.37E-07	0.00023546	0.11159	0.014031	6.8151	0.14673	471820	503090	2134.4	877.34	1062.5	187.16	0.000042566	8.96E-06	0.011302
267.67	215820	971.37	0.0010295	190500	190730	965.89	1092	1678.8	798.93	-2.36E-07	0.00023449	0.11144	0.013983	6.897	0.14499	472030	503330	2133.8	878.5	1064.2	187.17	0.000042387	8.97E-06	0.011337
268	218540	970.63	0.0010303	191060	191290	967.97	1092.5	1679.9	797.3	-2.35E-07	0.00023353	0.11128	0.013935	6.9796	0.14327	472250	503560	2133.2	879.66	1066	187.19	0.000042208	8.98E-06	0.011373
268.33	221280	969.89	0.001031	191620	191850	970.05	1092.9	1681	795.67	-2.34E-07	0.00023257	0.11113	0.013887	7.063	0.14158	472460	503790	2132.6	880.82	1067.7	187.21	0.000042031	8.99E-06	0.011408
268.67	224050	969.15	0.0010318	192180	192410	972.14	1093.4	1682.1	794.03	-2.32E-07	0.00023161	0.11098	0.01384	7.1472	0.13991	472670	504020	2132	881.99	1069.4	187.22	0.000041855	9.00E-06	0.011444
269	226850	968.41	0.0010326	192740	192970	974.22	1093.8	1683.2	792.4	-2.31E-07	0.00023066	0.11082	0.013792	7.2322	0.13827	472890	504250	2131.4	883.15	1071.2	187.24	0.00004168	9.02E-06	0.011479
269.33	229680	967.67	0.0010334	193300	193530	976.29	1094.3	1684.3	790.76	-2.30E-07	0.00022972	0.11067	0.013744	7.318	0.13665	473100	504490	2130.8	884.32	1073	187.25	0.000041507	9.03E-06	0.011515
269.67	232530	966.93	0.0010342	193860	194100	978.37	1094.8	1685.4	789.13	-2.29E-07	0.00022878	0.11052	0.013696	7.4046	0.13505	473310	504720	2130.2	885.48	1074.7	187.27	0.000041334	9.04E-06	0.01155
270	235410	966.18	0.001035	194420	194660	980.45	1095.2	1686.5	787.5	-2.27E-07	0.00022784	0.11037	0.013648	7.492	0.13348	473530	504950	2129.7	886.65	1076.5	187.28	0.000041163	9.05E-06	0.011586
270.33	238310	965.44	0.0010358	194980	195220	982.52	1095.7	1687.6	785.86	-2.26E-07	0.00022691	0.11022	0.013601	7.5802	0.13192	473740	505180	2129.1	887.82	1078.3	187.29	0.000040993	9.06E-06	0.011622
270.67	241250	964.69	0.0010366	195540	195790	984.59	1096.2	1688.7	784.22	-2.25E-07	0.00022598	0.11006	0.013553	7.6692	0.13039	473950	505410	2128.5	889	1080	187.3	0.000040824	9.07E-06	0.011658
271	244210	963.95	0.0010374	196100	196350	986.67	1096.6	1689.9	782.59	-2.23E-07	0.00022506	0.10991	0.013505	7.7591	0.12888	474160	505640	2127.9	890.17	1081.8	187.31	0.000040656	9.08E-06	0.011693
271.33	247200	963.2	0.0010382	196660	196920	988.74	1097.1	1691	780.95	-2.22E-07	0.00022415	0.10976	0.013458	7.8498	0.12739	474380	505870	2127.4	891.34	1083.6	187.32	0.000040489	9.10E-06	0.011729
271.67	250220	962.45	0.001039	197220	197480	990.81	1097.6	1692.1	779.32	-2.21E-07	0.00022324	0.10961	0.01341	7.9413	0.12592	474590	506100	2126.8	892.52	1085.4	187.33	0.000040323	9.11E-06	0.011765
272	253260	961.7	0.0010398	197780	198050	992.87	1098.1	1693.3	777.68	-2.20E-07	0.00022233	0.10946	0.013363	8.0337	0.12448	474800	506330	2126.3	893.7	1087.2	187.34	0.000040159	9.12E-06	0.011801
272.33	256340	960.95	0.0010406	198350	198610	994.94	1098.5	1694.4	776.04	-2.18E-07	0.00022142	0.10931	0.013315	8.1269	0.12305	475010	506550	2125.7	894.88	1089	187.35	0.000039995	9.13E-06	0.011837
272.67	259440	960.2	0.0010414	198910	199180	997.01	1099	1695.6	774.4	-2.17E-07	0.00022053	0.10916	0.013268	8.2209	0.12164	475220	506780	2125.1	896.06	1090.9	187.36	0.000039833	9.14E-06	0.011873
273	262570	959.45	0.0010423	199470	199740	999.07	1099.5	1696.7	772.77	-2.16E-07	0.00021963	0.109	0.01322	8.3159	0.12025	475440	507010	2124.6	897.24	1092.7	187.36	0.000039671	9.15E-06	0.011909
273.33	265730	958.7	0.0010431	200030	200310	1001.1	1100	1697.9	771.13	-2.14E-07	0.00021874	0.10885	0.013173	8.4117	0.11888	475650	507240	2124	898.42	1094.5	187.37	0.000039511	9.17E-06	0.011945
273.67	268930	957.95	0.0010439	200600	200880	1003.2	1100.4	1699	769.49	-2.13E-07	0.00021786	0.1087	0.013125	8.5083	0.11753	475860	507470	2123.5	899.61	1096.3	187.37	0.000039352	9.18E-06	0.011981
274	272150	957.19	0.0010447	201160	201450	1005.3	1100.9	1700.2	767.85	-2.11E-07	0.00021698	0.10855	0.013078	8.6059	0.1162	476070	507690	2122.9	900.8	1098.2	187.38	0.000039193	9.19E-06	0.012017
274.33	275400	956.43	0.0010455	201730	202010	1007.3	1101.4	1701.4	766.21	-2.10E-07	0.0002161	0.1084	0.013031	8.7043	0.11489	476280	507920	2122.4	901.99	1100	187.38	0.000039036	9.20E-06	0.012054
274.67	278680	955.68	0.0010464	202290	202580	1009.4	1101.9	1702.5	764.57	-2.09E-07	0.00021523	0.10825	0.012983	8.8037	0.11359	476490	508150	2121.9	903.17	1101.9	187.39	0.00003888	9.21E-06	0.01209
275	281990	954.92	0.0010472	202860	203150	1011.4	1102.3	1703.7	762.93	-2.07E-07	0.00021436	0.1081	0.012936	8.9039	0.11231	476700	508370	2121.3	904.37	1103.8	187.39	0.000038725	9.22E-06	0.012126
275.33	285330	954.16	0.001048	203420	203720	1013.5	1102.8	1704.9	761.29	-2.06E-07	0.0002135	0.10795	0.012889	9.005	0.11105	476910	508600	2120.8	905.56	1105.6	187.39	0.000038571	9.24E-06	0.012162
275.67	288700	953.4	0.0010489	203990	204290	1015.5	1103.3	1706.1	759.65	-2.05E-07	0.00021264	0.1078	0.012842	9.107	0.10981	477120	508820	2120.3	906.75	1107.5	187.39	0.000038418	9.25E-06	0.012199
276	292100	952.64	0.0010497	204550	204860	1017.6	1103.8	1707.3	758.01	-2.03E-07	0.00021179	0.10765	0.012795	9.21	0.10858	477330	509050	2119.7	907.95	1109.4	187.39	0.000038266	9.26E-06	0.012235
276.33	295530	951.88	0.0010506	205120	205430	1019.7	1104.3	1708.5	756.37	-2.02E-07	0.00021094	0.1075	0.012747	9.3139	0.10737	477540	509270	2119.2	909.15	1111.3	187.39	0.000038115	9.27E-06	0.012272
276.67	298990	951.12	0.0010514	205690	206000	1021.7	1104.8	1709.7	754.73	-2.00E-07	0.00021009	0.10735	0.0127	9.4187	0.10617	477750	509500	2118.7	910.34	1113.2	187.39	0.000037965	9.28E-06	0.012308
277	302490	950.35	0.0010522	206260	206570	1023.8	1105.2	1710.9	753.09	-1.99E-07	0.00020925	0.1072	0.012653	9.5244	0.10499	477960	509720	2118.1	911.54	1115.1	187.39	0.000037816	9.29E-06	0.012345
277.33	306010	949.59	0.0010531	206820	207150	1025.8	1105.7	1712.1	751.45	-1.97E-07	0.00020841	0.10705	0.012606	9.6311	0.10383	478170	509940	2117.6	912.74	1117	187.38	0.000037668	9.31E-06	0.012381
277.67	309570	948.82	0.0010539	207390	207720	1027.8	1106.2	1713.3	749.8	-1.96E-07	0.00020758	0.10691	0.012559	9.7387	0.10268	478380	510170	2117.1	913.95	1119	187.38	0.000037521	9.32E-06	0.012418
278	313160	948.06	0.0010548	207960	208290	1029.9	1106.7	1714.6	748.16	-1.94E-07	0.00020675	0.10676	0.012512	9.8473	0.10155	478590	510390	2116.6	915.15	1120.9	187.37	0.000037374	9.33E-06	0.012455
278.33	316780	947.29	0.0010556	208530	208860	1031.9	1107.2	1715.8	746.52	-1.93E-07	0.00020592	0.10661	0.012465	9.9569	0.10043	478800	510610	2116.1	916.36	1122.8	187.37	0.000037229	9.34E-06	0.012491
278.67	320430	946.52	0.0010565	209100	209440	1034	1107.7	1717	744.87	-1.92E-07	0.0002051	0.10646	0.012418	10.067	0.099331	479010	510830	2115.6	917.56	1124.8	187.36	0.000037085	9.35E-06	0.012528
279	324120	945.75	0.0010574	209670	210010	1036	1108.2	1718.3	743.23	-1.90E-07	0.00020428	0.10631	0.012371	10.179	0.098243	479210	511060	2115	918.77	1126.7	187.36	0.000036942	9.36E-06	0.012565
279.33	327830	944.98	0.0010582	210240	210580	1038.1	1108.7	1719.5	741.58	-1.89E-07	0.00020347	0.10616	0.012324	10.291	0.097169	479420	511280	2114.5	919.98	1128.7	187.35	0.000036799	9.38E-06	0.012602
279.67	331580	944.21	0.0010591	210810	211160	1040.1	1109.2	1720.8	739.94	-1.87E-07	0.00020266	0.10601	0.012278	10.405	0.09611	479630	511500	2114	921.19	1130.6	187.34	0.000036658	9.39E-06	0.012639
280	335370	943.43	0.00106	211380	211730	1042.2	1109.7	1722	738.29	-1.85E-07	0.00020185	0.10587	0.012231	10.519	0.095064	479840	511720	2113.5	922.41	1132.6	187.33	0.000036517	9.40E-06	0.012676
280.33	339180	942.66	0.0010608	211950	212310	1044.2	1110.1	1723.3	736.65	-1.84E-07	0.00020105	0.10572	0.012184	10.635	0.094032	480050	511940	2113	923.62	1134.6	187.32	0.000036378	9.41E-06	0.012713
280.67	343030	941.88	0.0010617	212520	212890	1046.2	1110.6	1724.6	735	-1.82E-07	0.00020025	0.10557	0.012137	10.751	0.093013	480250	512160	2112.5	924.84	1136.6	187.31	0.000036239	9.42E-06	0.01275
281	346910	941.11	0.0010626	213090	213460	1048.3	1111.1	1725.8	733.35	-1.81E-07	0.00019946	0.10542	0.012091	10.869	0.092008	480460	512380	2112	926.05	1138.6	187.3	0.000036101	9.43E-06	0.012787
281.33	350830	940.33	0.0010635	213670	214040	1050.3	1111.6	1727.1	731.71	-1.79E-07	0.00019867	0.10527	0.012044	10.987	0.091015	480670	512600	2111.5	927.27	1140.6	187.29	0.000035964	9.45E-06	0.012824
281.67	354780	939.55	0.0010643	214240	214620	1052.3	1112.1	1728.4	730.06	-1.78E-07	0.00019788	0.10513	0.011997	11.107	0.090036	480870	512820	2111	928.49	1142.6	187.28	0.000035828	9.46E-06	0.012862
282	358760	938.77	0.0010652	214810	215190	1054.4	1112.6	1729.7	728.41	-1.76E-07	0.0001971	0.10498	0.011951	11.227	0.089069	481080	513030	2110.6	929.71	1144.6	187.26	0.000035693	9.47E-06	0.012899
282.33	362780	937.99	0.0010661	215380	215770	1056.4	1113.1	1731	726.76	-1.75E-07	0.00019632	0.10483	0.011904	11.349	0.088115	481290	513250	2110.1	930.94	1146.7	187.25	0.000035559	9.48E-06	0.012936
282.67	366830	937.2	0.001067	215960	216350	1058.4	1113.6	1732.3	725.11	-1.73E-07	0.00019554	0.10469	0.011858	11.472	0.087172	481490	513470	2109.6	932.16	1148.7	187.23	0.000035426	9.49E-06	0.012974
283	370920	936.42	0.0010679	216530	216930	1060.5	1114.1	1733.6	723.46	-1.71E-07	0.00019477	0.10454	0.011811	11.595	0.086242	481700	513690	2109.1	933.39	1150.7	187.22	0.000035293	9.51E-06	0.013011
283.33	375040	935.64	0.0010688	217110	217510	1062.5	1114.6	1734.9	721.81	-1.70E-07	0.000194	0.10439	0.011765	11.72	0.085324	481900	513900	2108.6	934.61	1152.8	187.2	0.000035162	9.52E-06	0.013049
283.67	379190	934.85	0.0010697	217680	218090	1064.5	1115.1	1736.2	720.16	-1.68E-07	0.00019324	0.10424	0.011718	11.846	0.084417	482110	514120	2108.1	935.84	1154.9	187.18	0.000035031	9.53E-06	0.013086
284	383390	934.06	0.0010706	218260	218670	1066.6	1115.7	1737.5	718.51	-1.66E-07	0.00019248	0.1041	0.011672	11.973	0.083522	482310	514340	2107.6	937.07	1156.9	187.17	0.000034901	9.54E-06	0.013124
284.33	387610	933.28	0.0010715	218830	219250	1068.6	1116.2	1738.9	716.86	-1.65E-07	0.00019172	0.10395	0.011625	12.101	0.082638	482520	514550	2107.2	938.3	1159	187.15	0.000034772	9.55E-06	0.013162
