Temperature (K)	Pressure (Pa)	"Density (l, kg/m3)"	"Volume (l, m3/kg)"	"Internal Energy (l, J/kg)"	"Enthalpy (l, J/kg)"	"Entropy (l, J/kg*K)"	"Cv (l, J/kg*K)"	"Cp (l, J/kg*K)"	"Sound Spd. (l, m/s)"	"Joule-Thomson (l, K/Pa)"	"Viscosity (l, Pa*s)"	"Therm. Cond. (l, W/m*K)"	"Surf. Tension (l, N/m)"	"Density (v, kg/m3)"	"Volume (v, m3/kg)"	"Internal Energy (v, J/kg)"	"Enthalpy (v, J/kg)"	"Entropy (v, J/kg*K)"	"Cv (v, J/kg*K)"	"Cp (v, J/kg*K)"	"Sound Spd. (v, m/s)"	"Joule-Thomson (v, K/Pa)"	"Viscosity (v, Pa*s)"	"Therm. Cond. (v, W/m*K)"
352.41	2592000	933.82	0.0010709	318220	320990	1379.8	1010.6	2038.1	240.74	1.34E-06	9.11E-05	0.057483	0.0016734	151.61	0.0065958	411790	428890	1686	1042.2	1970	118.33	0.000018897	1.57E-05	0.023432
352.75	2611000	931.26	0.0010738	318830	321640	1381.6	1011.7	2050.2	238.83	1.37E-06	9.05E-05	0.057328	0.0016405	153.2	0.0065275	411810	428860	1685.5	1043.9	1989.1	118.04	0.000018878	1.57E-05	0.02357
353.09	2630000	928.68	0.0010768	319450	322280	1383.3	1012.7	2062.7	236.91	1.39E-06	8.99E-05	0.057173	0.0016078	154.81	0.0064597	411830	428820	1685.1	1045.7	2008.9	117.74	0.00001886	1.58E-05	0.023711
353.43	2649100	926.08	0.0010798	320070	322930	1385.1	1013.8	2075.6	234.99	1.42E-06	8.94E-05	0.057017	0.0015752	156.44	0.0063923	411850	428780	1684.6	1047.5	2029.2	117.44	0.000018841	1.58E-05	0.023855
353.77	2668400	923.45	0.0010829	320690	323580	1386.9	1014.9	2088.9	233.05	1.45E-06	8.88E-05	0.056862	0.0015427	158.09	0.0063253	411860	428730	1684.1	1049.3	2050.3	117.15	0.000018822	1.59E-05	0.024002
354.11	2687800	920.79	0.001086	321320	324240	1388.7	1016	2102.6	231.11	1.48E-06	8.82E-05	0.056707	0.0015104	159.78	0.0062588	411860	428690	1683.7	1051.1	2072	116.84	0.000018803	1.59E-05	0.024152
354.46	2707200	918.11	0.0010892	321950	324890	1390.5	1017.1	2116.7	229.16	1.51E-06	8.77E-05	0.056552	0.0014782	161.48	0.0061926	411870	428630	1683.2	1052.9	2094.4	116.54	0.000018784	1.60E-05	0.024305
354.8	2726800	915.41	0.0010924	322570	325550	1392.3	1018.3	2131.3	227.2	1.54E-06	8.71E-05	0.056397	0.0014461	163.22	0.0061269	411870	428580	1682.7	1054.8	2117.6	116.24	0.000018765	1.61E-05	0.024461
355.14	2746500	912.67	0.0010957	323210	326220	1394.1	1019.5	2146.4	225.23	0.00000157	8.65E-05	0.056242	0.0014143	164.98	0.0060615	411870	428510	1682.1	1056.6	2141.6	115.93	0.000018746	1.61E-05	0.024621
355.48	2766300	909.91	0.001099	323840	326880	1395.9	1020.6	2162	223.26	1.60E-06	8.59E-05	0.056087	0.0013825	166.76	0.0059965	411860	428450	1681.6	1058.5	2166.5	115.62	0.000018726	1.62E-05	0.024784
355.82	2786300	907.12	0.0011024	324480	327550	1397.7	1021.9	2178.2	221.27	1.64E-06	8.54E-05	0.055932	0.0013509	168.58	0.0059319	411850	428380	1681.1	1060.4	2192.2	115.3	0.000018707	1.62E-05	0.024951
356.16	2806300	904.3	0.0011058	325120	328220	1399.6	1023.1	2194.9	219.28	1.67E-06	8.48E-05	0.055777	0.0013195	170.42	0.0058677	411840	428300	1680.5	1062.3	2218.9	114.99	0.000018687	1.63E-05	0.025121
356.5	2826500	901.45	0.0011093	325760	328900	1401.4	1024.4	2212.3	217.27	1.71E-06	8.42E-05	0.055623	0.0012882	172.3	0.0058038	411820	428220	1680	1064.3	2246.6	114.67	0.000018668	1.64E-05	0.025296
356.84	2846700	898.57	0.0011129	326410	329580	1403.2	1025.6	2230.3	215.25	1.74E-06	8.36E-05	0.055469	0.001257	174.21	0.0057403	411800	428140	1679.4	1066.2	2275.4	114.35	0.000018648	1.64E-05	0.025475
357.18	2867100	895.65	0.0011165	327060	330260	1405.1	1027	2249	213.23	1.78E-06	8.30E-05	0.055315	0.0012261	176.15	0.0056771	411770	428050	1678.8	1068.2	2305.2	114.03	0.000018628	1.65E-05	0.025658
357.52	2887600	892.7	0.0011202	327710	330950	1406.9	1028.3	2268.4	211.19	1.82E-06	8.25E-05	0.055162	0.0011952	178.12	0.0056143	411740	427950	1678.3	1070.2	2336.3	113.7	0.000018607	1.66E-05	0.025846
357.86	2908300	889.72	0.0011239	328370	331640	1408.8	1029.7	2288.6	209.15	1.86E-06	8.19E-05	0.055009	0.0011646	180.12	0.0055517	411700	427850	1677.7	1072.2	2368.6	113.37	0.000018587	1.66E-05	0.026038
358.2	2929000	886.7	0.0011278	329030	332330	1410.7	1031.1	2309.7	207.09	0.0000019	8.13E-05	0.054857	0.0011341	182.17	0.0054895	411660	427740	1677	1074.2	2402.3	113.04	0.000018566	1.67E-05	0.026235
358.54	2949900	883.65	0.0011317	329690	333030	1412.5	1032.5	2331.6	205.02	1.94E-06	8.07E-05	0.054705	0.0011038	184.24	0.0054276	411620	427630	1676.4	1076.3	2437.5	112.71	0.000018544	1.68E-05	0.026437
358.88	2970800	880.55	0.0011357	330360	333730	1414.4	1033.9	2354.4	202.95	1.99E-06	8.01E-05	0.054553	0.0010736	186.36	0.005366	411570	427510	1675.8	1078.4	2474.1	112.37	0.000018523	1.69E-05	0.026645
359.22	2991900	877.42	0.0011397	331020	334430	1416.3	1035.4	2378.3	200.86	2.03E-06	7.95E-05	0.054403	0.0010437	188.52	0.0053046	411520	427390	1675.1	1080.5	2512.4	112.03	0.0000185	1.70E-05	0.026858
359.56	3013200	874.24	0.0011438	331700	335140	1418.2	1037	2403.2	198.75	2.08E-06	7.89E-05	0.054253	0.0010139	190.71	0.0052435	411460	427260	1674.4	1082.6	2552.4	111.69	0.000018478	1.70E-05	0.027076
359.9	3034500	871.02	0.0011481	332380	335860	1420.2	1038.5	2429.3	196.64	0.000002128	7.83E-05	0.054104	0.00098425	192.95	0.0051827	411390	427120	1673.7	1084.7	2594.3	111.34	0.000018454	1.71E-05	0.027301
360.25	3056000	867.76	0.0011524	333060	336580	1422.1	1040.1	2456.6	194.51	2.18E-06	7.77E-05	0.053956	0.00095481	195.23	0.0051221	411320	426970	1673	1086.9	2638.2	110.99	0.000018431	1.72E-05	0.027533
360.59	3077600	864.45	0.0011568	333740	337300	1424	1041.8	2485.2	192.38	2.23E-06	7.71E-05	0.053809	0.00092556	197.56	0.0050617	411240	426820	1672.3	1089.1	2684.3	110.64	0.000018406	1.73E-05	0.027771
360.93	3099300	861.09	0.0011613	334430	338030	1426	1043.5	2515.2	190.23	2.28E-06	7.65E-05	0.053663	0.0008965	199.94	0.0050016	411160	426660	1671.5	1091.4	2732.7	110.29	0.000018381	1.74E-05	0.028016
361.27	3121100	857.68	0.0011659	335130	338770	1427.9	1045.2	2546.8	188.06	0.000002341	7.59E-05	0.053519	0.00086764	202.36	0.0049417	411070	426500	1670.8	1093.6	2783.6	109.93	0.000018355	1.75E-05	0.028268
361.61	3143100	854.22	0.0011707	335830	339500	1429.9	1046.9	2580.1	185.89	2.40E-06	7.53E-05	0.053376	0.00083897	204.84	0.0048819	410980	426320	1670	1095.9	2837.2	109.57	0.000018329	1.76E-05	0.028529
361.95	3165200	850.71	0.0011755	336530	340250	1431.9	1048.8	2615.2	183.7	2.46E-06	7.47E-05	0.053235	0.0008105	207.37	0.0048224	410870	426140	1669.2	1098.3	2893.8	109.21	0.000018301	1.77E-05	0.028797
362.29	3187400	847.13	0.0011805	337240	341000	1433.9	1050.6	2652.3	181.5	2.52E-06	7.40E-05	0.053096	0.00078223	209.95	0.0047629	410760	425940	1668.4	1100.6	2953.5	108.84	0.000018273	1.78E-05	0.029075
362.63	3209800	843.5	0.0011855	337950	341760	1435.9	1052.6	2691.4	179.28	2.59E-06	7.34E-05	0.052959	0.00075418	212.6	0.0047037	410640	425740	1667.5	1103	3016.7	108.47	0.000018243	1.79E-05	0.029361
362.97	3232300	839.8	0.0011908	338670	342520	1438	1054.5	2733	177.05	2.66E-06	7.28E-05	0.052825	0.00072634	215.31	0.0046446	410520	425530	1666.7	1105.5	3083.7	108.1	0.000018213	1.80E-05	0.029658
363.31	3254900	836.04	0.0011961	339400	343290	1440	1056.6	2777.1	174.81	2.73E-06	7.22E-05	0.052693	0.00069871	218.08	0.0045855	410380	425310	1665.8	1108	3154.8	107.72	0.000018181	1.81E-05	0.029965
363.65	3277600	832.21	0.0012016	340130	344070	1442.1	1058.7	2824	172.55	2.80E-06	7.15E-05	0.052565	0.00067132	220.92	0.0045266	410240	425080	1664.8	1110.5	3230.5	107.34	0.000018148	1.82E-05	0.030283
363.99	3300500	828.31	0.0012073	340870	344860	1444.2	1060.8	2874	170.27	2.88E-06	7.09E-05	0.052439	0.00064414	223.83	0.0044677	410090	424830	1663.9	1113.1	3311.2	106.96	0.000018113	1.83E-05	0.030613
364.33	3323500	824.33	0.0012131	341620	345650	1446.3	1063	2927.4	167.98	2.96E-06	7.02E-05	0.052318	0.00061721	226.81	0.0044089	409930	424580	1662.9	1115.7	3397.3	106.57	0.000018077	1.84E-05	0.030956
364.67	3346700	820.26	0.0012191	342370	346450	1448.4	1065.3	2984.6	165.68	3.04E-06	6.96E-05	0.052202	0.00059051	229.88	0.0043501	409750	424310	1661.9	1118.3	3489.6	106.18	0.000018039	1.85E-05	0.031313
365.01	3370000	816.11	0.0012253	343130	347260	1450.5	1067.7	3046.1	163.36	3.13E-06	6.89E-05	0.05209	0.00056406	233.03	0.0042913	409570	424030	1660.8	1121	3588.6	105.78	0.000018	1.87E-05	0.031684
365.35	3393400	811.87	0.0012317	343900	348080	1452.7	1070.1	3112.2	161.02	3.22E-06	6.82E-05	0.051984	0.00053787	236.27	0.0042325	409380	423740	1659.8	1123.8	3695.2	105.38	0.000017958	1.88E-05	0.032072
365.69	3417000	807.54	0.0012383	344680	348910	1454.9	1072.6	3183.7	158.67	3.32E-06	6.75E-05	0.051884	0.00051194	239.6	0.0041735	409170	423430	1658.6	1126.6	3810.2	104.98	0.000017914	1.89E-05	0.032477
366.04	3440700	803.1	0.0012452	345460	349750	1457.1	1075.3	3261.1	156.3	3.42E-06	6.69E-05	0.051791	0.00048627	243.04	0.0041145	408950	423110	1657.5	1129.5	3934.8	104.57	0.000017868	1.91E-05	0.0329
366.38	3464600	798.55	0.0012523	346260	350600	1459.3	1078	3345.3	153.91	3.53E-06	6.62E-05	0.051707	0.00046088	246.58	0.0040554	408710	422760	1656.3	1132.4	4070.1	104.15	0.000017819	1.92E-05	0.033344
366.72	3488600	793.88	0.0012596	347070	351460	1461.6	1080.8	3437.1	151.5	3.64E-06	6.55E-05	0.051632	0.00043578	250.24	0.0039961	408470	422410	1655.1	1135.4	4217.6	103.73	0.000017768	1.94E-05	0.03381
367.06	3512700	789.08	0.0012673	347890	352340	1463.9	1083.7	3537.9	149.08	3.76E-06	6.47E-05	0.051567	0.00041097	254.03	0.0039365	408200	422030	1653.8	1138.5	4379.2	103.31	0.000017713	1.95E-05	0.034302
367.4	3537000	784.15	0.0012753	348720	353230	1466.2	1086.7	3648.8	146.63	0.000003888	6.40E-05	0.051515	0.00038646	257.95	0.0038767	407920	421630	1652.4	1141.7	4556.8	102.88	0.000017655	1.97E-05	0.03482
367.74	3561500	779.06	0.0012836	349560	354130	1468.6	1089.8	3771.5	144.17	4.02E-06	6.33E-05	0.051476	0.00036228	262.02	0.0038166	407620	421210	1651	1144.9	4753.1	102.44	0.000017593	1.99E-05	0.035369
368.08	3586100	773.82	0.0012923	350420	355050	1471	1093.1	3908.1	141.69	4.16E-06	6.25E-05	0.051453	0.00033842	266.24	0.003756	407300	420770	1649.6	1148.2	4971.1	102	0.000017527	2.01E-05	0.035951
368.42	3610900	768.39	0.0013014	351290	355990	1473.5	1096.5	4061.1	139.18	4.31E-06	6.18E-05	0.051448	0.0003149	270.64	0.003695	406950	420290	1648	1151.6	5214.8	101.55	0.000017457	2.03E-05	0.036572
368.76	3635800	762.78	0.001311	352180	356950	1476	1100.1	4233.7	136.65	4.47E-06	6.10E-05	0.051465	0.00029174	275.23	0.0036334	406580	419790	1646.4	1155.2	5488.9	101.1	0.000017381	2.05E-05	0.037237
369.1	3660800	756.94	0.0013211	353090	357930	1478.6	1103.8	4429.8	134.1	4.64E-06	6.02E-05	0.051506	0.00026896	280.03	0.0035711	406190	419260	1644.7	1158.8	5799.6	100.64	0.000017299	2.07E-05	0.037951
369.44	3686100	750.87	0.0013318	354030	358940	1481.2	1107.7	4654.7	131.52	4.82E-06	5.94E-05	0.051576	0.00024657	285.06	0.003508	405770	418700	1643	1162.6	6154.8	100.16	0.000017211	2.09E-05	0.038722
369.78	3711500	744.53	0.0013431	354980	359970	1483.9	1111.8	4915.3	128.91	5.01E-06	5.85E-05	0.05168	0.00022458	290.36	0.003444	405310	418090	1641.1	1166.5	6564.9	99.683	0.000017116	2.12E-05	0.03956
370.12	3737000	737.89	0.0013552	355960	361030	1486.7	1116.2	5220.9	126.28	5.22E-06	5.76E-05	0.051825	0.00020304	295.95	0.0033789	404810	417440	1639.1	1170.5	7043.8	99.192	0.000017012	2.14E-05	0.040478
370.46	3762800	730.9	0.0013682	356980	362130	1489.6	1120.8	5584.1	123.61	5.44E-06	5.67E-05	0.052018	0.00018196	301.89	0.0033125	404280	416740	1637	1174.7	7610.4	98.689	0.000016898	2.17E-05	0.041491
370.8	3788700	723.5	0.0013822	358030	363260	1492.5	1125.7	6023	120.91	5.69E-06	5.58E-05	0.052273	0.00016137	308.22	0.0032444	403690	415980	1634.7	1179.1	8291.3	98.173	0.000016773	2.20E-05	0.04262
371.14	3814800	715.64	0.0013974	359120	364450	1495.6	1130.9	6563.9	118.18	5.95E-06	5.48E-05	0.052603	0.0001413	315.02	0.0031744	403040	415150	1632.2	1183.8	9125.5	97.641	0.000016635	2.24E-05	0.043895
371.49	3841100	707.21	0.001414	360260	365690	1498.9	1136.5	7247	115.4	6.24E-06	5.38E-05	0.053032	0.00012182	322.37	0.003102	402330	414240	1629.6	1188.6	10171	97.092	0.00001648	2.27E-05	0.045356
371.83	3867500	698.09	0.0014325	361470	367010	1502.3	1142.6	8136.1	112.57	6.55E-06	5.27E-05	0.053594	0.00010295	330.41	0.0030266	401530	413230	1626.6	1193.8	11521	96.521	0.000016306	2.31E-05	0.047063
372.17	3894200	688.1	0.0014533	362750	368410	1506	1149.3	9339.9	109.69	6.90E-06	5.15E-05	0.054343	8.48E-05	339.3	0.0029473	400620	412100	1623.4	1199.3	13330	95.923	0.000016107	2.36E-05	0.049108
372.51	3921100	676.98	0.0014771	364140	369930	1510	1156.7	11058	106.75	0.000007297	5.03E-05	0.055374	6.74E-05	349.31	0.0028628	399580	410810	1619.7	1205.2	15882	95.291	0.000015876	2.41E-05	0.051644
372.85	3948100	664.31	0.0015053	365670	371610	1514.4	1165.1	13701	103.73	0.000007743	4.88E-05	0.056867	5.09E-05	360.86	0.0027711	398350	409290	1615.4	1211.7	19751	94.613	0.0000156	2.47E-05	0.054949
373.19	3975500	649.35	0.00154	367410	373530	1519.4	1174.9	18260	100.6	8.26E-06	4.72E-05	0.059212	3.54E-05	374.72	0.0026687	396850	407460	1610.3	1218.9	26302	93.867	0.000015261	2.55E-05	0.059596
373.53	4003000	630.55	0.0015859	369500	375850	1525.5	1186.9	27849	97.333	8.89E-06	4.53E-05	0.063478	2.12E-05	392.44	0.0025482	394880	405080	1603.7	1227.1	39743	93.011	0.000014816	2.65E-05	0.067063
373.87	4030900	603.55	0.0016569	372370	379050	1533.9	1203.3	59230	93.841	9.71E-06	4.26E-05	0.074199	8.87E-06	418.55	0.0023892	391950	401580	1594.2	1236.7	82054	91.934	0.000014152	2.81E-05	0.083177
374.21	4059100	511.9	0.0019535	381710	389640	1562.1	#VALUE!	#VALUE!	undefined	0.000011931	3.47E-05	undefined	1.05E-19	511.9	0.0019535	381710	389640	1562.1	#VALUE!	#VALUE!	undefined	0.000011931	3.47E-05	undefined
