Temperature (K)	Pressure (Pa)	"Density (l, kg/m3)"	"Volume (l, m3/kg)"	"Internal Energy (l, J/kg)"	"Enthalpy (l, J/kg)"	"Entropy (l, J/kg*K)"	"Cv (l, J/kg*K)"	"Cp (l, J/kg*K)"	"Sound Spd. (l, m/s)"	"Joule-Thomson (l, K/Pa)"	"Viscosity (l, Pa*s)"	"Therm. Cond. (l, W/m*K)"	"Surf. Tension (l, N/m)"	"Density (v, kg/m3)"	"Volume (v, m3/kg)"	"Internal Energy (v, J/kg)"	"Enthalpy (v, J/kg)"	"Entropy (v, J/kg*K)"	"Cv (v, J/kg*K)"	"Cp (v, J/kg*K)"	"Sound Spd. (v, m/s)"	"Joule-Thomson (v, K/Pa)"	"Viscosity (v, Pa*s)"	"Therm. Cond. (v, W/m*K)"
272.19	209000	1242.9	0.00080456	198560	198730	995.38	887.55	1316.4	648.33	-2.1894E-07	0.00026592	0.083413	0.012523	11.324	0.088307	365060	383520	1674.3	777.66	880.7	139.05	0.000028241	0.000010665	0.011511
272.53	211650	1241.9	0.0008052	199010	199180	997.01	887.89	1317.1	646.83	-2.1762E-07	0.00026474	0.083288	0.012474	11.461	0.087252	365290	383750	1674.3	778.4	881.76	139.06	0.000028163	0.000010685	0.011537
272.87	214330	1240.9	0.00080584	199460	199630	998.65	888.24	1317.9	645.32	-2.163E-07	0.00026357	0.083164	0.012425	11.599	0.086211	365510	383990	1674.3	779.13	882.82	139.06	0.000028084	0.000010706	0.011563
273.21	217030	1239.9	0.00080649	199900	200080	1000.3	888.6	1318.6	643.82	-2.1497E-07	0.0002624	0.083039	0.012375	11.739	0.085185	365730	384220	1674.3	779.87	883.89	139.06	0.000028006	0.000010726	0.01159
273.55	219760	1239	0.00080713	200350	200530	1001.9	888.95	1319.3	642.32	-2.1363E-07	0.00026123	0.082915	0.012326	11.88	0.084175	365960	384450	1674.3	780.61	884.97	139.07	0.000027929	0.000010746	0.011616
273.89	222510	1238	0.00080778	200800	200980	1003.6	889.3	1320.1	640.81	-2.1228E-07	0.00026007	0.08279	0.012277	12.022	0.083178	366180	384690	1674.3	781.34	886.04	139.07	0.000027852	0.000010767	0.011642
274.23	225290	1237	0.00080843	201250	201430	1005.2	889.65	1320.8	639.31	-2.1092E-07	0.00025892	0.082666	0.012228	12.166	0.082196	366400	384920	1674.3	782.08	887.12	139.07	0.000027775	0.000010787	0.011669
274.57	228100	1236	0.00080908	201690	201880	1006.8	890.01	1321.6	637.81	-2.0955E-07	0.00025777	0.082542	0.012178	12.311	0.081228	366620	385150	1674.3	782.82	888.21	139.07	0.000027699	0.000010808	0.011695
274.91	230940	1235	0.00080973	202140	202330	1008.5	890.36	1322.4	636.31	-2.0818E-07	0.00025663	0.082418	0.012129	12.457	0.080273	366850	385390	1674.3	783.56	889.3	139.07	0.000027624	0.000010828	0.011722
275.25	233800	1234	0.00081039	202590	202780	1010.1	890.72	1323.1	634.8	-2.0679E-07	0.0002555	0.082294	0.01208	12.605	0.079332	367070	385620	1674.3	784.3	890.39	139.07	0.000027548	0.000010848	0.011748
275.59	236690	1233	0.00081104	203040	203230	1011.7	891.08	1323.9	633.3	-2.054E-07	0.00025437	0.08217	0.012031	12.754	0.078405	367290	385850	1674.4	785.05	891.49	139.07	0.000027474	0.000010869	0.011774
275.93	239610	1232	0.0008117	203490	203680	1013.3	891.44	1324.7	631.8	-2.0399E-07	0.00025324	0.082047	0.011982	12.905	0.07749	367510	386080	1674.4	785.79	892.59	139.07	0.0000274	0.000010889	0.011801
276.27	242550	1231	0.00081236	203930	204130	1015	891.79	1325.4	630.3	-2.0258E-07	0.00025213	0.081923	0.011933	13.057	0.076588	367740	386310	1674.4	786.53	893.69	139.07	0.000027326	0.00001091	0.011827
276.61	245530	1230	0.00081303	204380	204580	1016.6	892.15	1326.2	628.8	-2.0115E-07	0.00025101	0.0818	0.011884	13.21	0.075699	367960	386540	1674.4	787.28	894.8	139.06	0.000027252	0.00001093	0.011854
276.95	248530	1229	0.00081369	204830	205040	1018.2	892.52	1327	627.3	-1.9972E-07	0.0002499	0.081677	0.011836	13.365	0.074823	368180	386780	1674.4	788.02	895.92	139.06	0.000027179	0.00001095	0.01188
277.29	251560	1228	0.00081436	205280	205490	1019.8	892.88	1327.8	625.8	-1.9828E-07	0.0002488	0.081553	0.011787	13.521	0.073958	368400	387010	1674.5	788.77	897.03	139.05	0.000027107	0.000010971	0.011907
277.63	254610	1227	0.00081503	205730	205940	1021.5	893.24	1328.6	624.29	-1.9682E-07	0.0002477	0.08143	0.011738	13.679	0.073106	368620	387240	1674.5	789.52	898.16	139.05	0.000027035	0.000010991	0.011933
277.97	257700	1225.9	0.0008157	206180	206390	1023.1	893.6	1329.4	622.79	-1.9536E-07	0.00024661	0.081307	0.011689	13.838	0.072265	368850	387470	1674.5	790.27	899.28	139.04	0.000026963	0.000011011	0.01196
278.31	260810	1224.9	0.00081637	206630	206850	1024.7	893.97	1330.2	621.29	-1.9389E-07	0.00024553	0.081184	0.011641	13.999	0.071436	369070	387700	1674.5	791.02	900.41	139.04	0.000026892	0.000011032	0.011986
278.65	263960	1223.9	0.00081705	207080	207300	1026.3	894.33	1331	619.79	-1.924E-07	0.00024445	0.081062	0.011592	14.161	0.070618	369290	387930	1674.5	791.77	901.55	139.03	0.000026821	0.000011052	0.012013
278.99	267130	1222.9	0.00081773	207530	207750	1027.9	894.7	1331.8	618.29	-1.9091E-07	0.00024337	0.080939	0.011543	14.324	0.069812	369510	388160	1674.6	792.52	902.69	139.02	0.000026751	0.000011073	0.01204
279.33	270330	1221.9	0.0008184	207980	208210	1029.5	895.07	1332.6	616.79	-1.8941E-07	0.0002423	0.080817	0.011495	14.489	0.069017	369730	388390	1674.6	793.27	903.83	139.01	0.000026681	0.000011093	0.012066
279.67	273560	1220.9	0.00081909	208440	208660	1031.2	895.43	1333.4	615.29	-1.8789E-07	0.00024123	0.080694	0.011446	14.656	0.068232	369950	388620	1674.6	794.02	904.98	139	0.000026612	0.000011113	0.012093
280.01	276820	1219.9	0.00081977	208890	209110	1032.8	895.8	1334.2	613.79	-1.8637E-07	0.00024017	0.080572	0.011398	14.824	0.067459	370170	388850	1674.7	794.78	906.14	138.99	0.000026543	0.000011134	0.01212
280.35	280110	1218.8	0.00082046	209340	209570	1034.4	896.17	1335.1	612.29	-1.8483E-07	0.00023912	0.08045	0.011349	14.993	0.066696	370400	389080	1674.7	795.53	907.3	138.98	0.000026474	0.000011154	0.012146
280.69	283430	1217.8	0.00082114	209790	210020	1036	896.54	1335.9	610.8	-1.8328E-07	0.00023807	0.080328	0.011301	15.165	0.065943	370620	389310	1674.7	796.29	908.46	138.97	0.000026406	0.000011175	0.012173
281.03	286780	1216.8	0.00082183	210240	210480	1037.6	896.91	1336.7	609.3	-1.8173E-07	0.00023703	0.080206	0.011253	15.337	0.0652	370840	389540	1674.8	797.04	909.63	138.96	0.000026338	0.000011195	0.0122
281.37	290160	1215.8	0.00082253	210700	210930	1039.2	897.29	1337.6	607.8	-1.8016E-07	0.00023599	0.080084	0.011205	15.512	0.064468	371060	389760	1674.8	797.8	910.8	138.95	0.000026271	0.000011215	0.012226
281.71	293570	1214.7	0.00082322	211150	211390	1040.8	897.66	1338.4	606.3	-1.7858E-07	0.00023495	0.079962	0.011156	15.688	0.063745	371280	389990	1674.8	798.56	911.98	138.94	0.000026204	0.000011236	0.012253
282.05	297010	1213.7	0.00082392	211600	211850	1042.4	898.03	1339.3	604.8	-1.7699E-07	0.00023392	0.07984	0.011108	15.865	0.063032	371500	390220	1674.9	799.32	913.16	138.92	0.000026138	0.000011256	0.01228
282.39	300480	1212.7	0.00082462	212050	212300	1044	898.41	1340.1	603.3	-1.7539E-07	0.0002329	0.079719	0.01106	16.044	0.062329	371720	390450	1674.9	800.08	914.35	138.91	0.000026072	0.000011277	0.012307
282.73	303990	1211.7	0.00082532	212510	212760	1045.7	898.78	1341	601.81	-1.7377E-07	0.00023188	0.079598	0.011012	16.225	0.061635	371940	390680	1674.9	800.84	915.54	138.89	0.000026006	0.000011297	0.012334
283.07	307520	1210.6	0.00082602	212960	213220	1047.3	899.16	1341.8	600.31	-1.7215E-07	0.00023087	0.079476	0.010964	16.407	0.06095	372160	390900	1675	801.6	916.74	138.88	0.000025941	0.000011317	0.01236
283.41	311090	1209.6	0.00082673	213420	213670	1048.9	899.54	1342.7	598.81	-1.7051E-07	0.00022986	0.079355	0.010916	16.591	0.060274	372380	391130	1675	802.36	917.94	138.86	0.000025876	0.000011338	0.012387
283.75	314680	1208.6	0.00082744	213870	214130	1050.5	899.91	1343.6	597.31	-1.6886E-07	0.00022885	0.079234	0.010868	16.776	0.059608	372600	391360	1675	803.13	919.15	138.84	0.000025812	0.000011358	0.012414
284.09	318310	1207.5	0.00082815	214320	214590	1052.1	900.29	1344.4	595.82	-1.672E-07	0.00022785	0.079113	0.01082	16.964	0.05895	372820	391580	1675.1	803.89	920.36	138.82	0.000025748	0.000011379	0.012441
284.43	321970	1206.5	0.00082886	214780	215050	1053.7	900.67	1345.3	594.32	-1.6553E-07	0.00022686	0.078993	0.010772	17.152	0.058301	373040	391810	1675.1	804.66	921.58	138.81	0.000025684	0.000011399	0.012468
284.77	325660	1205.4	0.00082957	215230	215500	1055.3	901.05	1346.2	592.82	-1.6384E-07	0.00022587	0.078872	0.010724	17.343	0.05766	373260	392040	1675.2	805.43	922.8	138.79	0.000025621	0.00001142	0.012495
285.11	329390	1204.4	0.00083029	215690	215960	1056.9	901.43	1347.1	591.33	-1.6215E-07	0.00022488	0.078751	0.010677	17.535	0.057028	373480	392260	1675.2	806.19	924.03	138.77	0.000025558	0.00001144	0.012522
285.45	333150	1203.4	0.00083101	216150	216420	1058.5	901.81	1348	589.83	-1.6044E-07	0.0002239	0.078631	0.010629	17.729	0.056404	373700	392490	1675.3	806.96	925.26	138.74	0.000025496	0.00001146	0.012549
285.79	336940	1202.3	0.00083173	216600	216880	1060.1	902.2	1348.9	588.34	-1.5871E-07	0.00022293	0.078511	0.010581	17.925	0.055788	373920	392710	1675.3	807.73	926.5	138.72	0.000025434	0.000011481	0.012576
286.13	340760	1201.3	0.00083246	217060	217340	1061.7	902.58	1349.8	586.84	-1.5698E-07	0.00022196	0.07839	0.010534	18.122	0.05518	374140	392940	1675.4	808.5	927.75	138.7	0.000025372	0.000011501	0.012604
286.47	344620	1200.2	0.00083318	217510	217800	1063.2	902.96	1350.7	585.34	-1.5523E-07	0.00022099	0.07827	0.010486	18.322	0.054581	374350	393160	1675.4	809.28	929	138.68	0.000025311	0.000011522	0.012631
286.81	348500	1199.2	0.00083391	217970	218260	1064.8	903.35	1351.6	583.85	-1.5347E-07	0.00022003	0.07815	0.010438	18.522	0.053989	374570	393390	1675.4	810.05	930.26	138.65	0.00002525	0.000011542	0.012658
287.15	352430	1198.1	0.00083465	218430	218720	1066.4	903.73	1352.6	582.35	-1.517E-07	0.00021908	0.07803	0.010391	18.725	0.053404	374790	393610	1675.5	810.82	931.52	138.63	0.00002519	0.000011563	0.012685
287.49	356380	1197.1	0.00083538	218880	219180	1068	904.12	1353.5	580.86	-1.4991E-07	0.00021812	0.077911	0.010344	18.93	0.052827	375010	393840	1675.5	811.6	932.79	138.6	0.000025129	0.000011583	0.012712
287.83	360370	1196	0.00083612	219340	219640	1069.6	904.5	1354.4	579.37	-1.4811E-07	0.00021718	0.077791	0.010296	19.136	0.052258	375230	394060	1675.6	812.38	934.06	138.58	0.00002507	0.000011604	0.01274
288.17	364400	1194.9	0.00083686	219800	220110	1071.2	904.89	1355.4	577.87	-1.4629E-07	0.00021623	0.077672	0.010249	19.344	0.051696	375450	394280	1675.6	813.15	935.34	138.55	0.000025011	0.000011624	0.012767
288.51	368450	1193.9	0.0008376	220260	220570	1072.8	905.27	1356.3	576.38	-1.4446E-07	0.0002153	0.077552	0.010202	19.554	0.051141	375660	394510	1675.7	813.93	936.62	138.52	0.000024952	0.000011645	0.012794
288.85	372550	1192.8	0.00083834	220720	221030	1074.4	905.66	1357.3	574.88	-1.4262E-07	0.00021436	0.077433	0.010154	19.766	0.050593	375880	394730	1675.7	814.71	937.92	138.5	0.000024893	0.000011665	0.012822
289.19	376670	1191.8	0.00083909	221180	221490	1076	906.05	1358.2	573.39	-1.4076E-07	0.00021343	0.077314	0.010107	19.979	0.050052	376100	394950	1675.8	815.49	939.21	138.47	0.000024835	0.000011686	0.012849
289.53	380830	1190.7	0.00083984	221630	221950	1077.6	906.44	1359.2	571.9	-1.3889E-07	0.00021251	0.077195	0.01006	20.194	0.049518	376320	395180	1675.9	816.27	940.52	138.44	0.000024777	0.000011706	0.012877
289.87	385030	1189.6	0.00084059	222090	222420	1079.2	906.83	1360.1	570.4	-1.3701E-07	0.00021159	0.077076	0.010013	20.412	0.048991	376540	395400	1675.9	817.05	941.83	138.41	0.00002472	0.000011727	0.012904
290.21	389260	1188.6	0.00084135	222550	222880	1080.7	907.22	1361.1	568.91	-1.3511E-07	0.00021067	0.076957	0.0099658	20.631	0.048471	376750	395620	1676	817.84	943.14	138.38	0.000024663	0.000011747	0.012932
290.55	393530	1187.5	0.00084211	223010	223340	1082.3	907.61	1362.1	567.42	-1.332E-07	0.00020976	0.076838	0.0099188	20.852	0.047957	376970	395840	1676	818.62	944.46	138.34	0.000024606	0.000011768	0.012959
290.89	397830	1186.4	0.00084287	223470	223810	1083.9	908	1363.1	565.92	-1.3127E-07	0.00020886	0.07672	0.0098718	21.075	0.047449	377190	396060	1676.1	819.41	945.79	138.31	0.00002455	0.000011788	0.012987
291.23	402170	1185.4	0.00084363	223930	224270	1085.5	908.39	1364.1	564.43	-1.2932E-07	0.00020795	0.076601	0.0098249	21.3	0.046948	377400	396280	1676.1	820.2	947.13	138.28	0.000024494	0.000011809	0.013015
291.57	406540	1184.3	0.00084439	224390	224740	1087.1	908.78	1365.1	562.94	-1.2736E-07	0.00020705	0.076483	0.0097781	21.527	0.046454	377620	396510	1676.2	820.98	948.47	138.24	0.000024439	0.000011829	0.013042
291.91	410950	1183.2	0.00084516	224860	225200	1088.7	909.17	1366.1	561.45	-1.2539E-07	0.00020616	0.076365	0.0097313	21.756	0.045965	377840	396730	1676.2	821.77	949.82	138.21	0.000024384	0.00001185	0.01307
292.25	415400	1182.1	0.00084593	225320	225670	1090.2	909.56	1367.1	559.95	-1.234E-07	0.00020527	0.076247	0.0096845	21.986	0.045483	378050	396950	1676.3	822.56	951.17	138.17	0.000024329	0.00001187	0.013098
292.59	419880	1181	0.00084671	225780	226130	1091.8	909.96	1368.1	558.46	-1.2139E-07	0.00020439	0.076129	0.0096378	22.219	0.045006	378270	397170	1676.4	823.35	952.53	138.14	0.000024275	0.000011891	0.013126
292.93	424400	1180	0.00084749	226240	226600	1093.4	910.35	1369.1	556.97	-1.1937E-07	0.00020351	0.076011	0.0095912	22.454	0.044535	378480	397390	1676.4	824.15	953.9	138.1	0.000024221	0.000011911	0.013154
293.27	428950	1178.9	0.00084826	226700	227070	1095	910.74	1370.1	555.48	-1.1733E-07	0.00020263	0.075893	0.0095445	22.691	0.044071	378700	397610	1676.5	824.94	955.27	138.06	0.000024167	0.000011932	0.013182
293.61	433550	1177.8	0.00084905	227160	227530	1096.5	911.14	1371.2	553.99	-1.1528E-07	0.00020176	0.075776	0.009498	22.93	0.043612	378920	397820	1676.5	825.73	956.66	138.02	0.000024114	0.000011953	0.01321
293.95	438180	1176.7	0.00084983	227630	228000	1098.1	911.53	1372.2	552.49	-1.1321E-07	0.00020089	0.075658	0.0094515	23.171	0.043158	379130	398040	1676.6	826.53	958.04	137.98	0.000024061	0.000011973	0.013238
294.29	442850	1175.6	0.00085062	228090	228470	1099.7	911.92	1373.3	551	-1.1112E-07	0.00020002	0.075541	0.009405	23.413	0.04271	379350	398260	1676.7	827.33	959.44	137.94	0.000024008	0.000011994	0.013266
294.63	447550	1174.5	0.00085141	228550	228940	1101.3	912.32	1374.3	549.51	-1.0902E-07	0.00019916	0.075423	0.0093586	23.658	0.042268	379560	398480	1676.7	828.12	960.84	137.9	0.000023956	0.000012014	0.013294
294.97	452290	1173.4	0.00085221	229020	229400	1102.8	912.71	1375.4	548.02	-1.0689E-07	0.00019831	0.075306	0.0093123	23.906	0.041831	379780	398700	1676.8	828.92	962.25	137.86	0.000023904	0.000012035	0.013323
295.31	457070	1172.3	0.000853	229480	229870	1104.4	913.11	1376.4	546.53	-1.0476E-07	0.00019746	0.075189	0.009266	24.155	0.0414	379990	398910	1676.8	829.72	963.67	137.82	0.000023853	0.000012055	0.013351
295.65	461890	1171.2	0.0008538	229950	230340	1106	913.5	1377.5	545.04	-1.026E-07	0.00019661	0.075072	0.0092197	24.406	0.040973	380210	399130	1676.9	830.52	965.09	137.77	0.000023802	0.000012076	0.013379
295.99	466750	1170.1	0.00085461	230410	230810	1107.6	913.9	1378.6	543.54	-1.0043E-07	0.00019576	0.074956	0.0091735	24.66	0.040552	380420	399350	1677	831.33	966.53	137.73	0.000023751	0.000012097	0.013408
296.33	471650	1169	0.00085541	230880	231280	1109.1	914.29	1379.7	542.05	-9.8233E-08	0.00019492	0.074839	0.0091274	24.915	0.040136	380640	399570	1677	832.13	967.97	137.69	0.000023701	0.000012117	0.013436
296.67	476580	1167.9	0.00085622	231340	231750	1110.7	914.69	1380.7	540.56	-9.6023E-08	0.00019409	0.074722	0.0090813	25.173	0.039725	380850	399780	1677.1	832.94	969.41	137.64	0.000023651	0.000012138	0.013465
297.01	481560	1166.8	0.00085703	231810	232220	1112.3	915.08	1381.8	539.07	-9.3795E-08	0.00019326	0.074606	0.0090352	25.433	0.039319	381060	400000	1677.2	833.74	970.87	137.59	0.000023601	0.000012159	0.013493
297.35	486570	1165.7	0.00085785	232270	232690	1113.8	915.48	1383	537.58	-9.1548E-08	0.00019243	0.07449	0.0089892	25.695	0.038918	381280	400210	1677.2	834.55	972.33	137.55	0.000023552	0.000012179	0.013522
297.69	491620	1164.6	0.00085867	232740	233160	1115.4	915.87	1384.1	536.09	-8.9283E-08	0.0001916	0.074373	0.0089433	25.959	0.038522	381490	400430	1677.3	835.36	973.8	137.5	0.000023503	0.0000122	0.013551
298.03	496710	1163.5	0.00085949	233210	233630	1117	916.27	1385.2	534.6	-8.6998E-08	0.00019078	0.074257	0.0088974	26.226	0.03813	381700	400640	1677.4	836.17	975.28	137.45	0.000023454	0.000012221	0.01358
298.37	501850	1162.4	0.00086031	233670	234100	1118.6	916.66	1386.3	533.1	-8.4694E-08	0.00018997	0.074141	0.0088515	26.495	0.037743	381920	400860	1677.4	836.98	976.77	137.4	0.000023406	0.000012241	0.013608
298.71	507020	1161.3	0.00086114	234140	234580	1120.1	917.06	1387.4	531.61	-8.2371E-08	0.00018916	0.074025	0.0088057	26.766	0.037361	382130	401070	1677.5	837.79	978.26	137.35	0.000023358	0.000012262	0.013637
299.05	512230	1160.1	0.00086197	234610	235050	1121.7	917.46	1388.6	530.12	-8.0028E-08	0.00018835	0.07391	0.00876	27.04	0.036983	382340	401290	1677.6	838.6	979.76	137.3	0.00002331	0.000012283	0.013666
299.39	517480	1159	0.00086281	235080	235520	1123.2	917.85	1389.7	528.63	-7.7665E-08	0.00018754	0.073794	0.0087143	27.315	0.03661	382550	401500	1677.6	839.41	981.27	137.24	0.000023263	0.000012304	0.013695
299.73	522780	1157.9	0.00086364	235540	236000	1124.8	918.25	1390.9	527.14	-7.5282E-08	0.00018674	0.073678	0.0086687	27.593	0.036241	382770	401710	1677.7	840.23	982.79	137.19	0.000023216	0.000012324	0.013725
300.07	528110	1156.8	0.00086448	236010	236470	1126.4	918.64	1392	525.64	-7.2878E-08	0.00018594	0.073563	0.0086231	27.874	0.035876	382980	401920	1677.8	841.05	984.32	137.14	0.000023169	0.000012345	0.013754
300.41	533490	1155.6	0.00086533	236480	236940	1127.9	919.04	1393.2	524.15	-7.0454E-08	0.00018515	0.073448	0.0085776	28.156	0.035516	383190	402140	1677.8	841.86	985.86	137.08	0.000023123	0.000012366	0.013783
300.75	538900	1154.5	0.00086618	236950	237420	1129.5	919.43	1394.4	522.66	-6.8009E-08	0.00018436	0.073333	0.0085321	28.442	0.03516	383400	402350	1677.9	842.68	987.4	137.03	0.000023077	0.000012387	0.013812
301.09	544360	1153.4	0.00086703	237420	237890	1131.1	919.83	1395.6	521.17	-6.5542E-08	0.00018357	0.073218	0.0084867	28.729	0.034808	383610	402560	1678	843.5	988.96	136.97	0.000023032	0.000012407	0.013842
301.43	549860	1152.2	0.00086788	237890	238370	1132.6	920.22	1396.8	519.67	-6.3055E-08	0.00018279	0.073103	0.0084413	29.019	0.03446	383820	402770	1678	844.32	990.52	136.91	0.000022987	0.000012428	0.013871
301.77	555400	1151.1	0.00086874	238360	238840	1134.2	920.62	1398	518.18	-6.0545E-08	0.00018201	0.072988	0.008396	29.311	0.034117	384030	402980	1678.1	845.14	992.09	136.85	0.000022942	0.000012449	0.013901
302.11	560980	1150	0.0008696	238830	239320	1135.7	921.02	1399.2	516.69	-5.8013E-08	0.00018124	0.072873	0.0083507	29.606	0.033777	384240	403190	1678.2	845.97	993.67	136.8	0.000022897	0.00001247	0.013931
302.45	566610	1148.8	0.00087047	239300	239800	1137.3	921.41	1400.4	515.19	-5.5459E-08	0.00018047	0.072758	0.0083055	29.903	0.033441	384460	403400	1678.2	846.79	995.26	136.74	0.000022853	0.000012491	0.01396
302.79	572280	1147.7	0.00087133	239770	240270	1138.9	921.81	1401.6	513.7	-5.2883E-08	0.0001797	0.072644	0.0082604	30.203	0.033109	384670	403610	1678.3	847.62	996.86	136.68	0.000022809	0.000012511	0.01399
303.13	577990	1146.5	0.00087221	240250	240750	1140.4	922.2	1402.8	512.2	-5.0284E-08	0.00017893	0.07253	0.0082153	30.505	0.032781	384880	403820	1678.4	848.44	998.47	136.61	0.000022766	0.000012532	0.01402
303.47	583740	1145.4	0.00087308	240720	241230	1142	922.6	1404.1	510.71	-4.7661E-08	0.00017817	0.072415	0.0081702	30.81	0.032457	385080	404030	1678.5	849.27	1000.1	136.55	0.000022723	0.000012553	0.01405
303.81	589540	1144.2	0.00087396	241190	241700	1143.5	922.99	1405.3	509.21	-4.5015E-08	0.00017742	0.072301	0.0081252	31.117	0.032136	385290	404240	1678.5	850.1	1001.7	136.49	0.00002268	0.000012574	0.01408
304.15	595380	1143.1	0.00087484	241660	242180	1145.1	923.38	1406.6	507.72	-4.2346E-08	0.00017666	0.072187	0.0080803	31.427	0.031819	385500	404450	1678.6	850.93	1003.4	136.42	0.000022638	0.000012595	0.014111
304.49	601260	1141.9	0.00087573	242140	242660	1146.7	923.78	1407.8	506.22	-3.9652E-08	0.00017591	0.072073	0.0080354	31.74	0.031506	385710	404660	1678.7	851.76	1005	136.36	0.000022596	0.000012616	0.014141
304.83	607190	1140.7	0.00087662	242610	243140	1148.2	924.17	1409.1	504.73	-3.6934E-08	0.00017516	0.071959	0.0079906	32.055	0.031197	385920	404860	1678.7	852.59	1006.7	136.29	0.000022554	0.000012637	0.014171
305.17	613160	1139.6	0.00087752	243080	243620	1149.8	924.57	1410.4	503.23	-3.4191E-08	0.00017442	0.071846	0.0079458	32.373	0.03089	386130	405070	1678.8	853.42	1008.3	136.23	0.000022512	0.000012658	0.014202
305.51	619180	1138.4	0.00087841	243560	244100	1151.3	924.96	1411.7	501.73	-3.1424E-08	0.00017368	0.071732	0.0079011	32.693	0.030588	386340	405280	1678.9	854.26	1010	136.16	0.000022471	0.000012679	0.014232
305.85	625240	1137.2	0.00087932	244030	244580	1152.9	925.35	1413	500.23	-2.8631E-08	0.00017294	0.071619	0.0078564	33.016	0.030288	386550	405480	1679	855.09	1011.7	136.09	0.000022431	0.0000127	0.014263
306.19	631340	1136.1	0.00088022	244510	245060	1154.4	925.75	1414.3	498.74	-2.5812E-08	0.00017221	0.071505	0.0078118	33.342	0.029993	386750	405690	1679	855.93	1013.4	136.02	0.00002239	0.000012721	0.014294
306.53	637490	1134.9	0.00088113	244980	245540	1156	926.14	1415.6	497.24	-2.2968E-08	0.00017148	0.071392	0.0077673	33.67	0.0297	386960	405890	1679.1	856.77	1015.1	135.95	0.00002235	0.000012741	0.014325
306.87	643680	1133.7	0.00088205	245460	246030	1157.5	926.53	1416.9	495.74	-2.0097E-08	0.00017075	0.071279	0.0077228	34.001	0.029411	387170	406100	1679.2	857.6	1016.8	135.88	0.00002231	0.000012762	0.014356
307.21	649920	1132.6	0.00088296	245930	246510	1159.1	926.93	1418.3	494.24	-1.7199E-08	0.00017003	0.071166	0.0076783	34.335	0.029125	387370	406300	1679.2	858.44	1018.6	135.81	0.000022271	0.000012784	0.014387
307.55	656210	1131.4	0.00088388	246410	246990	1160.6	927.32	1419.6	492.74	-1.4275E-08	0.00016931	0.071053	0.0076339	34.672	0.028842	387580	406510	1679.3	859.28	1020.3	135.73	0.000022232	0.000012805	0.014418
307.89	662540	1130.2	0.00088481	246890	247470	1162.2	927.71	1421	491.23	-1.1323E-08	0.00016859	0.07094	0.0075896	35.011	0.028562	387790	406710	1679.4	860.13	1022	135.66	0.000022193	0.000012826	0.014449
308.23	668910	1129	0.00088574	247360	247960	1163.7	928.1	1422.3	489.73	-8.3434E-09	0.00016788	0.070827	0.0075453	35.353	0.028286	387990	406910	1679.5	860.97	1023.8	135.59	0.000022155	0.000012847	0.014481
308.57	675340	1127.8	0.00088667	247840	248440	1165.3	928.5	1423.7	488.23	-5.3357E-09	0.00016717	0.070715	0.0075011	35.698	0.028013	388200	407120	1679.5	861.81	1025.6	135.51	0.000022117	0.000012868	0.014512
308.91	681810	1126.6	0.00088761	248320	248920	1166.8	928.89	1425.1	486.73	-2.2997E-09	0.00016646	0.070602	0.007457	36.046	0.027742	388400	407320	1679.6	862.66	1027.4	135.43	0.000022079	0.000012889	0.014544
309.25	688320	1125.4	0.00088855	248800	249410	1168.4	929.28	1426.5	485.22	7.6526E-10	0.00016575	0.07049	0.0074129	36.397	0.027475	388610	407520	1679.7	863.5	1029.2	135.36	0.000022042	0.00001291	0.014576
309.59	694880	1124.2	0.0008895	249280	249890	1169.9	929.67	1427.9	483.72	3.8594E-09	0.00016505	0.070378	0.0073688	36.751	0.02721	388810	407720	1679.7	864.35	1031	135.28	0.000022005	0.000012931	0.014607
309.93	701490	1123	0.00089045	249760	250380	1171.5	930.06	1429.3	482.21	6.9832E-09	0.00016436	0.070265	0.0073249	37.108	0.026949	389020	407920	1679.8	865.2	1032.8	135.2	0.000021968	0.000012952	0.01464
310.27	708150	1121.8	0.00089141	250240	250870	1173	930.45	1430.7	480.71	1.0137E-08	0.00016366	0.070153	0.0072809	37.467	0.02669	389220	408120	1679.9	866.05	1034.7	135.12	0.000021932	0.000012973	0.014672
310.61	714850	1120.6	0.00089237	250720	251350	1174.6	930.84	1432.1	479.2	1.3321E-08	0.00016297	0.070041	0.0072371	37.83	0.026434	389430	408320	1680	866.9	1036.5	135.04	0.000021896	0.000012995	0.014704
310.95	721600	1119.4	0.00089333	251200	251840	1176.1	931.24	1433.6	477.69	1.6536E-08	0.00016228	0.06993	0.0071933	38.196	0.026181	389630	408520	1680	867.75	1038.4	134.95	0.00002186	0.000013016	0.014736
311.29	728400	1118.2	0.0008943	251680	252330	1177.7	931.63	1435	476.18	1.9783E-08	0.00016159	0.069818	0.0071495	38.564	0.025931	389830	408720	1680.1	868.61	1040.2	134.87	0.000021825	0.000013037	0.014769
311.63	735250	1117	0.00089527	252160	252820	1179.2	932.02	1436.5	474.67	2.3061E-08	0.00016091	0.069706	0.0071058	38.936	0.025683	390040	408920	1680.2	869.46	1042.1	134.79	0.00002179	0.000013058	0.014801
