Temperature (K)	Pressure (Pa)	"Density (l, kg/m3)"	"Volume (l, m3/kg)"	"Internal Energy (l, J/kg)"	"Enthalpy (l, J/kg)"	"Entropy (l, J/kg*K)"	"Cv (l, J/kg*K)"	"Cp (l, J/kg*K)"	"Sound Spd. (l, m/s)"	"Joule-Thomson (l, K/Pa)"	"Viscosity (l, Pa*s)"	"Therm. Cond. (l, W/m*K)"	"Surf. Tension (l, N/m)"	"Density (v, kg/m3)"	"Volume (v, m3/kg)"	"Internal Energy (v, J/kg)"	"Enthalpy (v, J/kg)"	"Entropy (v, J/kg*K)"	"Cv (v, J/kg*K)"	"Cp (v, J/kg*K)"	"Sound Spd. (v, m/s)"	"Joule-Thomson (v, K/Pa)"	"Viscosity (v, Pa*s)"	"Therm. Cond. (v, W/m*K)"
290.23	3.55E+05	1419.8	0.0007043	219170	219420	1068.6	824.37	1157.7	443.8	-1.03E-07	0.00026658	0.061925	0.0079821	28.309	0.035324	322550	335080	1467.1	777.83	872.58	110.39	0.000023931	1.13E-05	0.012968
290.62	3.59E+05	1418.3	0.00070506	219610	219860	1070.1	824.89	1158.8	442.34	-1.01E-07	0.00026521	0.061823	0.0079382	28.657	0.034895	322790	335320	1467.4	778.72	873.98	110.34	0.000023853	1.13E-05	0.013001
291	3.64E+05	1416.8	0.00070582	220050	220310	1071.6	825.41	1159.9	440.88	-9.81E-08	0.00026384	0.061722	0.0078943	29.008	0.034473	323030	335570	1467.7	779.61	875.38	110.3	0.000023775	1.13E-05	0.013034
291.38	3.68E+05	1415.3	0.00070659	220490	220750	1073.1	825.93	1160.9	439.42	-9.56E-08	0.00026248	0.061621	0.0078504	29.363	0.034056	323270	335810	1468	780.51	876.78	110.25	0.000023699	1.13E-05	0.013068
291.76	3.73E+05	1413.7	0.00070735	220930	221200	1074.6	826.46	1162	437.96	-9.30E-08	0.00026113	0.06152	0.0078066	29.722	0.033646	323510	336050	1468.3	781.4	878.2	110.2	0.000023624	1.13E-05	0.013101
292.15	3.77E+05	1412.2	0.00070813	221380	221640	1076.1	826.98	1163.1	436.5	-9.04E-08	0.00025979	0.061418	0.0077628	30.084	0.033241	323750	336290	1468.6	782.29	879.62	110.16	0.000023549	1.13E-05	0.013135
292.53	3.82E+05	1410.6	0.0007089	221820	222090	1077.7	827.5	1164.2	435.04	-8.78E-08	0.00025845	0.061317	0.007719	30.449	0.032842	323990	336530	1468.9	783.19	881.04	110.11	0.000023475	1.14E-05	0.013169
292.91	3.87E+05	1409.1	0.00070968	222260	222540	1079.2	828.02	1165.4	433.58	-8.52E-08	0.00025712	0.061216	0.0076753	30.818	0.032448	324230	336770	1469.2	784.08	882.47	110.06	0.000023402	1.14E-05	0.013203
293.29	3.91E+05	1407.5	0.00071046	222700	222980	1080.7	828.54	1166.5	432.11	-8.26E-08	0.00025579	0.061114	0.0076316	31.191	0.03206	324470	337010	1469.5	784.97	883.9	110	0.00002333	1.14E-05	0.013237
293.68	3.96E+05	1406	0.00071124	223150	223430	1082.2	829.06	1167.6	430.65	-7.99E-08	0.00025447	0.061013	0.007588	31.568	0.031678	324700	337250	1469.8	785.86	885.35	109.95	0.000023258	1.14E-05	0.013271
294.06	4.01E+05	1404.4	0.00071203	223590	223880	1083.7	829.58	1168.7	429.19	-7.72E-08	0.00025316	0.060912	0.0075443	31.948	0.031301	324940	337490	1470.1	786.76	886.8	109.9	0.000023187	1.14E-05	0.013305
294.44	4.06E+05	1402.9	0.00071283	224030	224320	1085.2	830.1	1169.8	427.73	-7.44E-08	0.00025185	0.06081	0.0075008	32.332	0.030929	325180	337730	1470.4	787.65	888.25	109.84	0.000023117	1.14E-05	0.01334
294.82	4.11E+05	1401.3	0.00071362	224480	224770	1086.7	830.62	1171	426.26	-7.17E-08	0.00025055	0.060709	0.0074572	32.72	0.030562	325420	337970	1470.7	788.54	889.71	109.79	0.000023048	1.15E-05	0.013375
295.21	4.16E+05	1399.7	0.00071442	224920	225220	1088.2	831.14	1172.1	424.8	-6.89E-08	0.00024926	0.060607	0.0074137	33.112	0.030201	325660	338210	1471	789.43	891.18	109.73	0.000022979	1.15E-05	0.01341
295.59	4.21E+05	1398.2	0.00071522	225370	225670	1089.7	831.66	1173.3	423.33	-6.61E-08	0.00024797	0.060506	0.0073703	33.508	0.029844	325900	338450	1471.3	790.32	892.65	109.68	0.000022912	1.15E-05	0.013445
295.97	4.26E+05	1396.6	0.00071603	225820	226120	1091.2	832.19	1174.4	421.87	-6.33E-08	0.00024669	0.060404	0.0073269	33.907	0.029492	326140	338690	1471.6	791.21	894.13	109.62	0.000022844	1.15E-05	0.01348
296.36	4.31E+05	1395	0.00071684	226260	226570	1092.8	832.71	1175.6	420.4	-6.04E-08	0.00024541	0.060303	0.0072835	34.31	0.029146	326370	338930	1471.9	792.11	895.62	109.56	0.000022778	1.15E-05	0.013515
296.74	4.36E+05	1393.4	0.00071766	226710	227020	1094.3	833.23	1176.8	418.94	-5.75E-08	0.00024414	0.060201	0.0072402	34.718	0.028804	326610	339170	1472.2	793	897.12	109.5	0.000022713	1.15E-05	0.01355
297.12	4.41E+05	1391.8	0.00071848	227150	227470	1095.8	833.75	1178	417.47	-5.46E-08	0.00024288	0.0601	0.0071969	35.129	0.028466	326850	339410	1472.5	793.89	898.62	109.44	0.000022648	1.16E-05	0.013586
297.5	4.46E+05	1390.2	0.0007193	227600	227920	1097.3	834.27	1179.1	416	-5.16E-08	0.00024162	0.059998	0.0071536	35.545	0.028134	327090	339640	1472.8	794.78	900.13	109.37	0.000022584	1.16E-05	0.013622
297.89	4.52E+05	1388.6	0.00072013	228050	228370	1098.8	834.8	1180.3	414.54	-4.86E-08	0.00024037	0.059897	0.0071104	35.964	0.027805	327330	339880	1473.1	795.67	901.65	109.31	0.00002252	1.16E-05	0.013658
298.27	4.57E+05	1387	0.00072096	228500	228830	1100.3	835.32	1181.5	413.07	-4.56E-08	0.00023912	0.059795	0.0070672	36.388	0.027482	327560	340120	1473.4	796.56	903.17	109.25	0.000022458	1.16E-05	0.013694
298.65	4.62E+05	1385.4	0.00072179	228950	229280	1101.8	835.84	1182.7	411.6	-4.26E-08	0.00023788	0.059693	0.0070241	36.816	0.027162	327800	340360	1473.7	797.45	904.7	109.18	0.000022396	1.16E-05	0.01373
299.03	4.68E+05	1383.8	0.00072263	229390	229730	1103.3	836.36	1183.9	410.13	-3.95E-08	0.00023664	0.059592	0.006981	37.248	0.026847	328040	340590	1474	798.34	906.24	109.12	0.000022334	1.16E-05	0.013766
299.42	4.73E+05	1382.2	0.00072347	229840	230190	1104.8	836.89	1185.2	408.66	-3.64E-08	0.00023541	0.05949	0.0069379	37.684	0.026536	328280	340830	1474.3	799.24	907.79	109.05	0.000022274	1.17E-05	0.013803
299.8	4.79E+05	1380.6	0.00072432	230290	230640	1106.3	837.41	1186.4	407.19	-3.33E-08	0.00023419	0.059389	0.0068949	38.125	0.02623	328510	341070	1474.6	800.13	909.35	108.98	0.000022214	1.17E-05	0.013839
300.18	4.84E+05	1379	0.00072517	230740	231090	1107.8	837.93	1187.6	405.72	-3.01E-08	0.00023297	0.059287	0.0068519	38.57	0.025927	328750	341300	1474.9	801.02	910.91	108.91	0.000022155	1.17E-05	0.013876
300.56	4.90E+05	1377.4	0.00072603	231190	231550	1109.3	838.46	1188.9	404.25	-2.69E-08	0.00023176	0.059185	0.006809	39.019	0.025629	328990	341540	1475.2	801.91	912.48	108.84	0.000022096	1.17E-05	0.013913
300.95	4.95E+05	1375.7	0.00072689	231640	232000	1110.8	838.98	1190.1	402.78	-2.37E-08	0.00023055	0.059084	0.0067661	39.472	0.025334	329220	341770	1475.5	802.8	914.06	108.77	0.000022039	1.17E-05	0.013951
301.33	5.01E+05	1374.1	0.00072775	232100	232460	1112.3	839.51	1191.4	401.3	-2.04E-08	0.00022935	0.058982	0.0067233	39.93	0.025044	329460	342010	1475.8	803.69	915.65	108.7	0.000021981	1.17E-05	0.013988
301.71	5.07E+05	1372.5	0.00072862	232550	232920	1113.8	840.03	1192.6	399.83	-1.71E-08	0.00022815	0.05888	0.0066805	40.393	0.024757	329700	342240	1476.2	804.58	917.25	108.62	0.000021925	1.18E-05	0.014026
302.1	5.13E+05	1370.8	0.00072949	233000	233370	1115.3	840.55	1193.9	398.36	-1.38E-08	0.00022696	0.058778	0.0066377	40.86	0.024474	329930	342480	1476.5	805.47	918.86	108.55	0.000021869	1.18E-05	0.014064
302.48	5.18E+05	1369.2	0.00073037	233450	233830	1116.8	841.08	1195.2	396.88	-1.04E-08	0.00022578	0.058677	0.006595	41.331	0.024195	330170	342710	1476.8	806.36	920.47	108.47	0.000021814	1.18E-05	0.014102
302.86	5.24E+05	1367.5	0.00073126	233900	234290	1118.3	841.6	1196.5	395.41	-6.97E-09	0.0002246	0.058575	0.0065524	41.808	0.023919	330410	342950	1477.1	807.25	922.1	108.39	0.00002176	1.18E-05	0.01414
303.24	5.30E+05	1365.9	0.00073214	234360	234750	1119.8	842.13	1197.8	393.93	-3.53E-09	0.00022342	0.058473	0.0065097	42.288	0.023647	330640	343180	1477.4	808.15	923.73	108.32	0.000021706	1.18E-05	0.014178
303.63	5.36E+05	1364.2	0.00073303	234810	235200	1121.3	842.65	1199.1	392.46	-4.60E-11	0.00022225	0.058372	0.0064672	42.774	0.023379	330880	343420	1477.7	809.04	925.38	108.24	0.000021653	1.19E-05	0.014217
304.01	5.42E+05	1362.5	0.00073393	235270	235660	1122.8	843.18	1200.4	390.98	3.47E-09	0.00022109	0.05827	0.0064246	43.264	0.023114	331110	343650	1478	809.93	927.03	108.16	0.000021601	1.19E-05	0.014256
304.39	5.48E+05	1360.9	0.00073483	235720	236120	1124.3	843.71	1201.7	389.5	7.03E-09	0.00021993	0.058168	0.0063822	43.759	0.022852	331350	343880	1478.3	810.82	928.69	108.08	0.000021549	1.19E-05	0.014295
304.77	5.55E+05	1359.2	0.00073574	236180	236580	1125.8	844.23	1203.1	388.03	1.06E-08	0.00021877	0.058067	0.0063397	44.259	0.022594	331580	344110	1478.6	811.71	930.37	107.99	0.000021498	1.19E-05	0.014334
305.16	5.61E+05	1357.5	0.00073665	236630	237040	1127.3	844.76	1204.4	386.55	1.43E-08	0.00021762	0.057965	0.0062973	44.764	0.02234	331820	344350	1478.9	812.6	932.05	107.91	0.000021447	1.19E-05	0.014373
305.54	5.67E+05	1355.8	0.00073756	237090	237510	1128.8	845.29	1205.8	385.07	1.79E-08	0.00021648	0.057863	0.006255	45.273	0.022088	332050	344580	1479.2	813.5	933.75	107.83	0.000021398	1.19E-05	0.014413
305.92	5.73E+05	1354.1	0.00073848	237540	237970	1130.3	845.81	1207.1	383.59	2.17E-08	0.00021534	0.057761	0.0062127	45.788	0.02184	332290	344810	1479.5	814.39	935.45	107.74	0.000021349	1.20E-05	0.014453
306.3	5.80E+05	1352.4	0.00073941	238000	238430	1131.8	846.34	1208.5	382.11	2.54E-08	0.0002142	0.05766	0.0061704	46.308	0.021595	332520	345040	1479.8	815.28	937.17	107.65	0.0000213	1.20E-05	0.014493
306.69	5.86E+05	1350.7	0.00074034	238460	238890	1133.2	846.87	1209.9	380.62	2.92E-08	0.00021308	0.057558	0.0061282	46.832	0.021353	332760	345270	1480.1	816.17	938.9	107.56	0.000021252	1.20E-05	0.014533
307.07	5.93E+05	1349	0.00074127	238910	239350	1134.7	847.4	1211.3	379.14	3.31E-08	0.00021195	0.057456	0.0060861	47.362	0.021114	332990	345500	1480.4	817.06	940.63	107.48	0.000021205	1.20E-05	0.014574
307.45	5.99E+05	1347.3	0.00074222	239370	239820	1136.2	847.93	1212.7	377.66	3.70E-08	0.00021083	0.057355	0.006044	47.897	0.020878	333230	345730	1480.7	817.96	942.38	107.38	0.000021158	1.20E-05	0.014615
307.84	6.06E+05	1345.6	0.00074316	239830	240280	1137.7	848.46	1214.1	376.17	4.09E-08	0.00020972	0.057253	0.0060019	48.437	0.020645	333460	345960	1481	818.85	944.15	107.29	0.000021112	1.21E-05	0.014656
308.22	6.12E+05	1343.9	0.00074411	240290	240750	1139.2	848.98	1215.5	374.69	4.49E-08	0.00020861	0.057151	0.0059599	48.983	0.020415	333690	346190	1481.3	819.74	945.92	107.2	0.000021067	1.21E-05	0.014697
308.6	6.19E+05	1342.2	0.00074507	240750	241210	1140.7	849.51	1216.9	373.2	4.89E-08	0.0002075	0.05705	0.0059179	49.533	0.020188	333930	346420	1481.6	820.64	947.71	107.11	0.000021022	1.21E-05	0.014739
308.98	6.26E+05	1340.4	0.00074603	241210	241680	1142.2	850.04	1218.4	371.72	5.30E-08	0.0002064	0.056948	0.005876	50.089	0.019964	334160	346650	1481.9	821.53	949.5	107.01	0.000020978	1.21E-05	0.01478
309.37	6.33E+05	1338.7	0.000747	241670	242140	1143.7	850.57	1219.8	370.23	5.71E-08	0.0002053	0.056846	0.0058342	50.651	0.019743	334390	346880	1482.2	822.42	951.32	106.92	0.000020935	1.21E-05	0.014822
309.75	6.39E+05	1336.9	0.00074797	242130	242610	1145.2	851.11	1221.3	368.74	6.13E-08	0.00020421	0.056745	0.0057923	51.218	0.019524	334620	347110	1482.5	823.32	953.14	106.82	0.000020892	1.22E-05	0.014865
310.13	6.46E+05	1335.2	0.00074895	242590	243080	1146.7	851.64	1222.7	367.25	6.55E-08	0.00020313	0.056643	0.0057506	51.791	0.019309	334860	347330	1482.8	824.21	954.98	106.72	0.00002085	1.22E-05	0.014907
310.51	6.53E+05	1333.4	0.00074994	243050	243540	1148.2	852.17	1224.2	365.76	6.97E-08	0.00020204	0.056541	0.0057089	52.369	0.019095	335090	347560	1483.1	825.11	956.83	106.62	0.000020808	1.22E-05	0.01495
310.9	6.60E+05	1331.7	0.00075093	243520	244010	1149.6	852.7	1225.7	364.27	7.40E-08	0.00020097	0.05644	0.0056672	52.953	0.018885	335320	347790	1483.4	826	958.69	106.52	0.000020767	1.22E-05	0.014993
311.28	6.67E+05	1329.9	0.00075192	243980	244480	1151.1	853.23	1227.2	362.78	7.84E-08	0.00019989	0.056338	0.0056256	53.542	0.018677	335550	348020	1483.7	826.9	960.57	106.42	0.000020727	1.22E-05	0.015036
311.66	6.74E+05	1328.2	0.00075292	244440	244950	1152.6	853.77	1228.8	361.28	8.28E-08	0.00019882	0.056237	0.0055841	54.137	0.018472	335780	348240	1484	827.79	962.46	106.31	0.000020687	1.22E-05	0.01508
312.04	6.82E+05	1326.4	0.00075393	244910	245420	1154.1	854.3	1230.3	359.79	8.73E-08	0.00019776	0.056135	0.0055426	54.738	0.018269	336010	348470	1484.3	828.69	964.37	106.21	0.000020648	1.23E-05	0.015124
312.43	6.89E+05	1324.6	0.00075494	245370	245890	1155.6	854.83	1231.8	358.3	9.18E-08	0.0001967	0.056033	0.0055011	55.345	0.018068	336250	348690	1484.6	829.58	966.29	106.1	0.000020609	1.23E-05	0.015168
312.81	6.96E+05	1322.8	0.00075596	245830	246360	1157.1	855.37	1233.4	356.8	9.64E-08	0.00019564	0.055932	0.0054597	55.958	0.01787	336480	348920	1484.9	830.48	968.23	105.99	0.000020571	1.23E-05	0.015212
313.19	7.04E+05	1321	0.00075699	246300	246830	1158.6	855.9	1235	355.3	1.01E-07	0.00019459	0.05583	0.0054184	56.577	0.017675	336710	349140	1485.2	831.38	970.18	105.89	0.000020534	1.23E-05	0.015257
313.58	7.11E+05	1319.2	0.00075802	246770	247300	1160.1	856.44	1236.5	353.8	1.06E-07	0.00019355	0.055729	0.0053771	57.202	0.017482	336940	349360	1485.5	832.27	972.15	105.78	0.000020497	1.23E-05	0.015302
313.96	7.18E+05	1317.4	0.00075906	247230	247780	1161.6	856.97	1238.1	352.31	1.11E-07	0.0001925	0.055627	0.0053359	57.834	0.017291	337170	349590	1485.8	833.17	974.13	105.66	0.000020461	1.24E-05	0.015347
314.34	7.26E+05	1315.6	0.00076011	247700	248250	1163	857.51	1239.8	350.81	1.15E-07	0.00019146	0.055526	0.0052947	58.471	0.017102	337400	349810	1486.1	834.07	976.13	105.55	0.000020426	1.24E-05	0.015393
314.72	7.34E+05	1313.8	0.00076116	248170	248720	1164.5	858.05	1241.4	349.31	1.20E-07	0.00019043	0.055424	0.0052536	59.115	0.016916	337620	350030	1486.4	834.97	978.15	105.44	0.000020391	1.24E-05	0.015439
315.11	7.41E+05	1312	0.00076221	248630	249200	1166	858.58	1243	347.8	1.25E-07	0.0001894	0.055323	0.0052125	59.765	0.016732	337850	350260	1486.7	835.87	980.18	105.32	0.000020356	1.24E-05	0.015485
315.49	7.49E+05	1310.1	0.00076328	249100	249670	1167.5	859.12	1244.7	346.3	1.30E-07	0.00018837	0.055222	0.0051715	60.421	0.01655	338080	350480	1487	836.77	982.23	105.21	0.000020323	1.25E-05	0.015532
315.87	7.57E+05	1308.3	0.00076435	249570	250150	1169	859.66	1246.3	344.8	1.35E-07	0.00018735	0.05512	0.0051306	61.084	0.016371	338310	350700	1487.3	837.67	984.3	105.09	0.000020289	1.25E-05	0.015579
316.25	7.65E+05	1306.5	0.00076543	250040	250620	1170.5	860.2	1248	343.29	1.40E-07	0.00018633	0.055019	0.0050897	61.754	0.016193	338540	350920	1487.6	838.57	986.38	104.97	0.000020257	1.25E-05	0.015626
316.64	7.72E+05	1304.6	0.00076651	250510	251100	1172	860.74	1249.7	341.78	1.46E-07	0.00018532	0.054918	0.0050488	62.43	0.016018	338770	351140	1487.9	839.47	988.49	104.85	0.000020225	1.25E-05	0.015674
317.02	7.80E+05	1302.8	0.0007676	250980	251580	1173.5	861.28	1251.4	340.28	1.51E-07	0.00018431	0.054816	0.0050081	63.113	0.015845	338990	351360	1488.2	840.37	990.61	104.73	0.000020193	1.25E-05	0.015722
317.4	7.88E+05	1300.9	0.0007687	251450	252050	1174.9	861.82	1253.2	338.77	1.56E-07	0.0001833	0.054715	0.0049673	63.802	0.015673	339220	351580	1488.5	841.28	992.76	104.61	0.000020163	1.26E-05	0.01577
317.78	7.96E+05	1299	0.00076981	251920	252530	1176.4	862.36	1254.9	337.26	1.62E-07	0.0001823	0.054614	0.0049267	64.499	0.015504	339450	351800	1488.8	842.18	994.92	104.48	0.000020132	1.26E-05	0.015819
318.17	8.05E+05	1297.1	0.00077092	252390	253010	1177.9	862.9	1256.7	335.75	1.67E-07	0.0001813	0.054513	0.0048861	65.202	0.015337	339670	352010	1489.1	843.08	997.1	104.36	0.000020103	1.26E-05	0.015868
318.55	8.13E+05	1295.3	0.00077204	252860	253490	1179.4	863.45	1258.5	334.23	1.73E-07	0.0001803	0.054411	0.0048455	65.912	0.015172	339900	352230	1489.4	843.99	999.31	104.23	0.000020074	1.26E-05	0.015917
318.93	8.21E+05	1293.4	0.00077317	253340	253970	1180.9	863.99	1260.2	332.72	1.78E-07	0.00017931	0.05431	0.0048051	66.63	0.015008	340120	352450	1489.7	844.89	1001.5	104.1	0.000020045	1.26E-05	0.015967
319.32	8.29E+05	1291.5	0.00077431	253810	254450	1182.4	864.53	1262.1	331.2	1.84E-07	0.00017833	0.054209	0.0047647	67.355	0.014847	340350	352660	1489.9	845.8	1003.8	103.97	0.000020018	1.27E-05	0.016017
319.7	8.38E+05	1289.6	0.00077545	254280	254930	1183.9	865.08	1263.9	329.69	1.90E-07	0.00017734	0.054108	0.0047243	68.087	0.014687	340570	352880	1490.2	846.7	1006	103.84	0.00001999	1.27E-05	0.016068
320.08	8.46E+05	1287.7	0.0007766	254760	255420	1185.3	865.63	1265.7	328.17	1.96E-07	0.00017636	0.054007	0.004684	68.826	0.014529	340800	353100	1490.5	847.61	1008.3	103.71	0.000019964	1.27E-05	0.016119
320.46	8.55E+05	1285.7	0.00077776	255230	255900	1186.8	866.17	1267.6	326.65	2.01E-07	0.00017539	0.053906	0.0046438	69.572	0.014373	341020	353310	1490.8	848.52	1010.6	103.57	0.000019938	1.27E-05	0.01617
320.85	8.63E+05	1283.8	0.00077893	255710	256380	1188.3	866.72	1269.5	325.13	2.07E-07	0.00017441	0.053805	0.0046036	70.327	0.014219	341250	353520	1491.1	849.43	1013	103.44	0.000019912	1.28E-05	0.016222
321.23	8.72E+05	1281.9	0.0007801	256180	256870	1189.8	867.27	1271.4	323.61	2.14E-07	0.00017344	0.053704	0.0045635	71.088	0.014067	341470	353740	1491.4	850.34	1015.3	103.3	0.000019887	1.28E-05	0.016274
321.61	8.81E+05	1279.9	0.00078128	256660	257350	1191.3	867.82	1273.3	322.09	2.20E-07	0.00017248	0.053603	0.0045234	71.858	0.013916	341690	353950	1491.7	851.25	1017.7	103.16	0.000019863	1.28E-05	0.016327
321.99	8.90E+05	1278	0.00078247	257140	257830	1192.8	868.36	1275.3	320.56	2.26E-07	0.00017152	0.053502	0.0044835	72.635	0.013767	341920	354160	1491.9	852.16	1020.1	103.02	0.000019839	1.28E-05	0.01638
322.38	8.98E+05	1276	0.00078367	257620	258320	1194.3	868.92	1277.2	319.04	2.32E-07	0.00017056	0.053401	0.0044436	73.42	0.01362	342140	354370	1492.2	853.07	1022.6	102.88	0.000019816	1.28E-05	0.016433
322.76	9.07E+05	1274.1	0.00078488	258090	258810	1195.7	869.47	1279.2	317.51	2.39E-07	0.0001696	0.053301	0.0044037	74.214	0.013475	342360	354590	1492.5	853.98	1025	102.74	0.000019793	1.29E-05	0.016487
323.14	9.16E+05	1272.1	0.0007861	258570	259290	1197.2	870.02	1281.2	315.98	2.45E-07	0.00016865	0.0532	0.0043639	75.015	0.013331	342580	354800	1492.8	854.9	1027.5	102.59	0.000019771	1.29E-05	0.016542
323.52	9.25E+05	1270.1	0.00078732	259050	259780	1198.7	870.57	1283.2	314.45	2.52E-07	0.0001677	0.053099	0.0043242	75.824	0.013188	342800	355010	1493.1	855.81	1030	102.45	0.00001975	1.29E-05	0.016596
323.91	9.34E+05	1268.1	0.00078856	259530	260270	1200.2	871.12	1285.3	312.92	2.59E-07	0.00016676	0.052998	0.0042846	76.642	0.013048	343020	355210	1493.3	856.73	1032.6	102.3	0.000019729	1.29E-05	0.016652
324.29	9.44E+05	1266.1	0.0007898	260010	260760	1201.7	871.68	1287.4	311.39	2.66E-07	0.00016582	0.052898	0.004245	77.468	0.012909	343240	355420	1493.6	857.64	1035.2	102.15	0.000019709	1.30E-05	0.016708
324.67	9.53E+05	1264.1	0.00079105	260500	261250	1203.2	872.23	1289.5	309.85	2.73E-07	0.00016488	0.052797	0.0042055	78.303	0.012771	343460	355630	1493.9	858.56	1037.8	102	0.000019689	1.30E-05	0.016764
325.06	9.62E+05	1262.1	0.00079232	260980	261740	1204.7	872.79	1291.6	308.32	2.80E-07	0.00016394	0.052697	0.004166	79.146	0.012635	343680	355840	1494.2	859.48	1040.4	101.85	0.00001967	1.30E-05	0.016821
325.44	9.72E+05	1260.1	0.00079359	261460	262230	1206.2	873.35	1293.7	306.78	2.87E-07	0.00016301	0.052596	0.0041266	79.998	0.0125	343900	356040	1494.4	860.4	1043.1	101.69	0.000019652	1.30E-05	0.016878
325.82	9.81E+05	1258.1	0.00079487	261940	262720	1207.6	873.91	1295.9	305.24	2.94E-07	0.00016208	0.052496	0.0040873	80.858	0.012367	344120	356250	1494.7	861.32	1045.8	101.54	0.000019634	1.31E-05	0.016936
326.2	9.91E+05	1256	0.00079616	262430	263220	1209.1	874.47	1298.1	303.7	3.01E-07	0.00016116	0.052395	0.0040481	81.728	0.012236	344330	356450	1495	862.24	1048.5	101.38	0.000019616	1.31E-05	0.016994
326.59	1.00E+06	1254	0.00079746	262910	263710	1210.6	875.03	1300.3	302.16	3.09E-07	0.00016023	0.052295	0.0040089	82.607	0.012106	344550	356660	1495.2	863.17	1051.2	101.22	0.0000196	1.31E-05	0.017053
326.97	1.01E+06	1251.9	0.00079877	263400	264200	1212.1	875.59	1302.6	300.61	3.16E-07	0.00015932	0.052195	0.0039698	83.495	0.011977	344770	356860	1495.5	864.09	1054	101.06	0.000019584	1.31E-05	0.017112
327.35	1.02E+06	1249.9	0.00080009	263880	264700	1213.6	876.15	1304.8	299.07	3.24E-07	0.0001584	0.052095	0.0039308	84.392	0.011849	344980	357060	1495.8	865.02	1056.9	100.9	0.000019568	1.32E-05	0.017172
327.73	1.03E+06	1247.8	0.00080142	264370	265190	1215.1	876.71	1307.1	297.52	3.32E-07	0.00015749	0.051995	0.0038919	85.298	0.011724	345200	357270	1496	865.94	1059.7	100.74	0.000019553	1.32E-05	0.017233
328.12	1.04E+06	1245.7	0.00080276	264860	265690	1216.6	877.28	1309.5	295.97	3.40E-07	0.00015658	0.051894	0.003853	86.215	0.011599	345410	357470	1496.3	866.87	1062.6	100.57	0.000019539	1.32E-05	0.017294
328.5	1.05E+06	1243.6	0.00080411	265340	266190	1218.1	877.85	1311.8	294.42	3.48E-07	0.00015567	0.051794	0.0038142	87.14	0.011476	345630	357670	1496.5	867.8	1065.6	100.41	0.000019525	1.32E-05	0.017355
328.88	1.06E+06	1241.5	0.00080548	265830	266680	1219.6	878.41	1314.2	292.87	3.56E-07	0.00015476	0.051694	0.0037754	88.076	0.011354	345840	357870	1496.8	868.73	1068.6	100.24	0.000019512	1.33E-05	0.017417
329.26	1.07E+06	1239.4	0.00080685	266320	267180	1221	878.98	1316.6	291.31	3.65E-07	0.00015386	0.051595	0.0037368	89.022	0.011233	346050	358070	1497.1	869.66	1071.6	100.07	0.000019499	1.33E-05	0.01748
329.65	1.08E+06	1237.3	0.00080823	266810	267680	1222.5	879.55	1319.1	289.76	3.73E-07	0.00015296	0.051495	0.0036982	89.977	0.011114	346270	358260	1497.3	870.6	1074.6	99.899	0.000019487	1.33E-05	0.017544
330.03	1.09E+06	1235.1	0.00080963	267300	268180	1224	880.12	1321.6	288.2	3.82E-07	0.00015207	0.051395	0.0036597	90.943	0.010996	346480	358460	1497.6	871.53	1077.7	99.726	0.000019476	1.33E-05	0.017608
330.41	1.10E+06	1233	0.00081104	267790	268680	1225.5	880.69	1324.1	286.64	3.90E-07	0.00015117	0.051295	0.0036213	91.919	0.010879	346690	358660	1497.8	872.47	1080.9	99.552	0.000019465	1.34E-05	0.017673
330.8	1.11E+06	1230.8	0.00081246	268280	269190	1227	881.27	1326.6	285.08	3.99E-07	0.00015028	0.051195	0.0035829	92.906	0.010764	346900	358850	1498.1	873.41	1084.1	99.375	0.000019455	1.34E-05	0.017738
331.18	1.12E+06	1228.7	0.00081389	268780	269690	1228.5	881.84	1329.2	283.51	4.08E-07	0.0001494	0.051096	0.0035447	93.903	0.010649	347110	359050	1498.3	874.35	1087.3	99.197	0.000019446	1.34E-05	0.017804
331.56	1.13E+06	1226.5	0.00081533	269270	270190	1230	882.42	1331.8	281.95	4.18E-07	0.00014851	0.050996	0.0035065	94.912	0.010536	347320	359240	1498.6	875.29	1090.6	99.017	0.000019437	1.34E-05	0.017871
331.94	1.14E+06	1224.3	0.00081679	269760	270700	1231.5	882.99	1334.5	280.38	4.27E-07	0.00014763	0.050897	0.0034684	95.931	0.010424	347530	359430	1498.8	876.23	1093.9	98.836	0.000019428	1.35E-05	0.017938
332.33	1.15E+06	1222.1	0.00081825	270260	271200	1233	883.57	1337.2	278.81	4.36E-07	0.00014675	0.050798	0.0034303	96.961	0.010313	347740	359630	1499.1	877.18	1097.3	98.652	0.000019421	1.35E-05	0.018006
332.71	1.16E+06	1219.9	0.00081973	270750	271710	1234.5	884.15	1339.9	277.24	4.46E-07	0.00014587	0.050698	0.0033924	98.003	0.010204	347950	359820	1499.3	878.12	1100.7	98.467	0.000019414	1.35E-05	0.018075
333.09	1.17E+06	1217.7	0.00082123	271250	272210	1236	884.73	1342.7	275.66	4.56E-07	0.000145	0.050599	0.0033545	99.056	0.010095	348150	360010	1499.5	879.07	1104.2	98.28	0.000019407	1.36E-05	0.018144
